GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
OUILLETTE_CLL_13Q14_DELETION_DN	59	http://www.broadinstitute.org/gsea/msigdb/cards/OUILLETTE_CLL_13Q14_DELETION_DN	0.29399	1.0197	0.4292	1	1	0.169	0.138	0.146	1	0.513
CHEOK_RESPONSE_TO_HD_MTX_DN	23	http://www.broadinstitute.org/gsea/msigdb/cards/CHEOK_RESPONSE_TO_HD_MTX_DN	0.36714	1.019	0.4592	1	1	0.217	0.139	0.187	1	0.512
MOOTHA_TCA	16	http://www.broadinstitute.org/gsea/msigdb/cards/MOOTHA_TCA	0.40058	1.019	0.4458	1	1	0.125	0.0831	0.115	1	0.511
KEGG_AUTOIMMUNE_THYROID_DISEASE	44	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_AUTOIMMUNE_THYROID_DISEASE	0.4132	1.0173	0.4422	1	1	0.455	0.207	0.361	1	0.512
SEMENZA_HIF1_TARGETS	35	http://www.broadinstitute.org/gsea/msigdb/cards/SEMENZA_HIF1_TARGETS	0.31915	1.0172	0.4298	1	1	0.171	0.104	0.154	1	0.512
REACTOME_NEURONAL_SYSTEM	273	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEURONAL_SYSTEM	0.2237	1.0157	0.4414	1	1	0.168	0.172	0.141	1	0.514
PID_INTEGRIN_CS_PATHWAY	26	http://www.broadinstitute.org/gsea/msigdb/cards/PID_INTEGRIN_CS_PATHWAY	0.276	1.0156	0.4095	1	1	0.231	0.231	0.178	1	0.512
REACTOME_SMOOTH_MUSCLE_CONTRACTION	24	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.36856	1.0156	0.4551	1	1	0.208	0.0741	0.193	1	0.508
NUMATA_CSF3_SIGNALING_VIA_STAT3	19	http://www.broadinstitute.org/gsea/msigdb/cards/NUMATA_CSF3_SIGNALING_VIA_STAT3	0.37547	1.0154	0.4234	1	1	0.263	0.165	0.22	1	0.507
MASSARWEH_RESPONSE_TO_ESTRADIOL	60	http://www.broadinstitute.org/gsea/msigdb/cards/MASSARWEH_RESPONSE_TO_ESTRADIOL	0.29527	1.0147	0.4465	1	1	0.267	0.187	0.217	1	0.505
REACTOME_GAP_JUNCTION_TRAFFICKING	25	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GAP_JUNCTION_TRAFFICKING	0.30184	1.0139	0.4634	1	1	0.32	0.17	0.266	1	0.506
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP	63	http://www.broadinstitute.org/gsea/msigdb/cards/ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP	0.28279	1.0137	0.4492	1	1	0.159	0.122	0.14	1	0.503
BRACHAT_RESPONSE_TO_METHOTREXATE_DN	27	http://www.broadinstitute.org/gsea/msigdb/cards/BRACHAT_RESPONSE_TO_METHOTREXATE_DN	0.30873	1.012	0.426	1	1	0.111	0.0633	0.104	1	0.508
REACTOME_INFLAMMASOMES	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INFLAMMASOMES	0.28742	1.0102	0.4599	1	1	0.467	0.314	0.321	1	0.512
REACTOME_SIGNAL_AMPLIFICATION	30	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNAL_AMPLIFICATION	0.32735	1.0096	0.4213	1	1	0.2	0.108	0.179	1	0.508
MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3	38	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3	0.27045	1.0096	0.4706	1	1	0.395	0.292	0.28	1	0.511
REACTOME_BIOLOGICAL_OXIDATIONS	123	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BIOLOGICAL_OXIDATIONS	0.23911	1.0094	0.4208	1	1	0.22	0.206	0.175	1	0.506
MODY_HIPPOCAMPUS_POSTNATAL	62	http://www.broadinstitute.org/gsea/msigdb/cards/MODY_HIPPOCAMPUS_POSTNATAL	0.20454	1.0087	0.4387	1	1	0.129	0.132	0.112	1	0.506
WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG	26	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG	0.36312	1.0086	0.4889	1	1	0.538	0.381	0.334	1	0.503
SUZUKI_AMPLIFIED_IN_ORAL_CANCER	16	http://www.broadinstitute.org/gsea/msigdb/cards/SUZUKI_AMPLIFIED_IN_ORAL_CANCER	0.34637	1.0084	0.4556	1	1	0.25	0.201	0.2	1	0.503
REACTOME_PEPTIDE_CHAIN_ELONGATION	88	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PEPTIDE_CHAIN_ELONGATION	0.30305	1.0076	0.4689	1	1	0.239	0.136	0.207	1	0.501
ELVIDGE_HIF1A_TARGETS_DN	88	http://www.broadinstitute.org/gsea/msigdb/cards/ELVIDGE_HIF1A_TARGETS_DN	0.24014	1.0075	0.4438	1	1	0.182	0.19	0.148	0.99974	0.5
ZEMBUTSU_SENSITIVITY_TO_FLUOROURACIL	15	http://www.broadinstitute.org/gsea/msigdb/cards/ZEMBUTSU_SENSITIVITY_TO_FLUOROURACIL	0.35588	1.0074	0.4329	1	1	0.133	0.0466	0.127	0.9973	0.498
BASAKI_YBX1_TARGETS_DN	355	http://www.broadinstitute.org/gsea/msigdb/cards/BASAKI_YBX1_TARGETS_DN	0.29488	1.0071	0.434	1	1	0.259	0.177	0.216	0.99502	0.493
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	24	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.35086	1.007	0.4335	1	1	0.125	0.0551	0.118	0.99323	0.49
MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_DN	48	http://www.broadinstitute.org/gsea/msigdb/cards/MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_DN	0.28633	1.0054	0.4203	1	1	0.312	0.217	0.245	0.9925	0.494
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP	264	http://www.broadinstitute.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP	0.24199	1.0054	0.4361	1	1	0.148	0.116	0.132	0.99517	0.496
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	27	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.30297	1.0045	0.4659	1	1	0.111	0.0669	0.104	0.99147	0.494
KIM_MYCN_AMPLIFICATION_TARGETS_UP	90	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_MYCN_AMPLIFICATION_TARGETS_UP	0.24666	1.0039	0.4374	1	1	0.222	0.183	0.182	0.9918	0.494
SANDERSON_PPARA_TARGETS	15	http://www.broadinstitute.org/gsea/msigdb/cards/SANDERSON_PPARA_TARGETS	0.34637	1.0036	0.4386	1	1	0.267	0.212	0.21	0.9898	0.488
TRAYNOR_RETT_SYNDROM_DN	17	http://www.broadinstitute.org/gsea/msigdb/cards/TRAYNOR_RETT_SYNDROM_DN	0.35413	1.0034	0.4619	1	1	0.176	0.0818	0.162	0.98929	0.488
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	419	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	0.28195	1.0029	0.5155	1	1	0.384	0.354	0.252	0.98742	0.486
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_UP	17	http://www.broadinstitute.org/gsea/msigdb/cards/MEINHOLD_OVARIAN_CANCER_LOW_GRADE_UP	0.40061	1.0027	0.457	1	1	0.353	0.152	0.3	0.98601	0.485
ASTON_MAJOR_DEPRESSIVE_DISORDER_UP	46	http://www.broadinstitute.org/gsea/msigdb/cards/ASTON_MAJOR_DEPRESSIVE_DISORDER_UP	0.2709	1.0015	0.4728	1	1	0.196	0.154	0.166	0.987	0.484
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN	47	http://www.broadinstitute.org/gsea/msigdb/cards/ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN	0.26537	1.0012	0.4308	1	1	0.468	0.334	0.312	0.98577	0.486
SHIN_B_CELL_LYMPHOMA_CLUSTER_7	27	http://www.broadinstitute.org/gsea/msigdb/cards/SHIN_B_CELL_LYMPHOMA_CLUSTER_7	0.27607	1.0008	0.4266	1	1	0.185	0.139	0.16	0.98474	0.484
WINZEN_DEGRADED_VIA_KHSRP	95	http://www.broadinstitute.org/gsea/msigdb/cards/WINZEN_DEGRADED_VIA_KHSRP	0.28933	1.0008	0.4742	1	1	0.274	0.214	0.216	0.98217	0.483
WEBER_METHYLATED_HCP_IN_SPERM_DN	26	http://www.broadinstitute.org/gsea/msigdb/cards/WEBER_METHYLATED_HCP_IN_SPERM_DN	0.32719	1.0007	0.5056	1	1	0.192	0.0788	0.177	0.98014	0.479
ZHAN_LATE_DIFFERENTIATION_GENES_UP	32	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_LATE_DIFFERENTIATION_GENES_UP	0.3131	1.0003	0.4564	1	1	0.25	0.183	0.204	0.97765	0.474
MEISSNER_BRAIN_ICP_WITH_H3K4ME3	30	http://www.broadinstitute.org/gsea/msigdb/cards/MEISSNER_BRAIN_ICP_WITH_H3K4ME3	0.27704	1.0002	0.4862	1	1	0.0667	0.0381	0.0642	0.97584	0.474
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	259	http://www.broadinstitute.org/gsea/msigdb/cards/HUTTMANN_B_CLL_POOR_SURVIVAL_UP	0.18686	0.99912	0.4961	1	1	0.127	0.155	0.109	0.97768	0.478
SENGUPTA_EBNA1_ANTICORRELATED	150	http://www.broadinstitute.org/gsea/msigdb/cards/SENGUPTA_EBNA1_ANTICORRELATED	0.25349	0.99785	0.4969	1	1	0.427	0.365	0.273	0.98171	0.478
ZEMBUTSU_SENSITIVITY_TO_CISPLATIN	18	http://www.broadinstitute.org/gsea/msigdb/cards/ZEMBUTSU_SENSITIVITY_TO_CISPLATIN	0.3371	0.99639	0.4744	1	1	0.167	0.133	0.145	0.98296	0.479
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR	34	http://www.broadinstitute.org/gsea/msigdb/cards/HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR	0.25974	0.99613	0.5098	1	1	0.294	0.201	0.235	0.98044	0.479
PID_NEPHRIN_NEPH1_PATHWAY	31	http://www.broadinstitute.org/gsea/msigdb/cards/PID_NEPHRIN_NEPH1_PATHWAY	0.30559	0.99605	0.4611	1	1	0.226	0.127	0.197	0.97793	0.477
PID_S1P_S1P3_PATHWAY	28	http://www.broadinstitute.org/gsea/msigdb/cards/PID_S1P_S1P3_PATHWAY	0.28105	0.99505	0.4766	1	1	0.214	0.183	0.175	0.97897	0.478
STARK_HYPPOCAMPUS_22Q11_DELETION_DN	19	http://www.broadinstitute.org/gsea/msigdb/cards/STARK_HYPPOCAMPUS_22Q11_DELETION_DN	0.41422	0.99425	0.5136	1	1	0.526	0.268	0.386	0.97896	0.48
HOELZEL_NF1_TARGETS_DN	105	http://www.broadinstitute.org/gsea/msigdb/cards/HOELZEL_NF1_TARGETS_DN	0.29408	0.99395	0.4437	1	1	0.181	0.111	0.162	0.97918	0.477
IVANOVA_HEMATOPOIESIS_STEM_CELL_SHORT_TERM	31	http://www.broadinstitute.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_STEM_CELL_SHORT_TERM	0.28404	0.99375	0.499	1	1	0.258	0.169	0.215	0.9767	0.476
AMIT_SERUM_RESPONSE_20_MCF10A	21	http://www.broadinstitute.org/gsea/msigdb/cards/AMIT_SERUM_RESPONSE_20_MCF10A	0.31826	0.99373	0.502	1	1	0.238	0.112	0.211	0.97423	0.474
BONOME_OVARIAN_CANCER_POOR_SURVIVAL_UP	31	http://www.broadinstitute.org/gsea/msigdb/cards/BONOME_OVARIAN_CANCER_POOR_SURVIVAL_UP	0.41564	0.99311	0.4794	1	1	0.29	0.0937	0.263	0.97428	0.472
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.29815	0.99227	0.4364	1	1	0.0667	0.0144	0.0657	0.97494	0.472
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	44	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.26412	0.99205	0.4861	1	1	0.159	0.124	0.14	0.9725	0.472
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_UP	15	http://www.broadinstitute.org/gsea/msigdb/cards/SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_UP	0.39582	0.99176	0.4636	1	1	0.133	0.0199	0.131	0.97069	0.472
REACTOME_PHASE_II_CONJUGATION	57	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PHASE_II_CONJUGATION	0.27416	0.99173	0.4696	1	1	0.298	0.223	0.232	0.96827	0.469
FIGUEROA_AML_METHYLATION_CLUSTER_3_UP	146	http://www.broadinstitute.org/gsea/msigdb/cards/FIGUEROA_AML_METHYLATION_CLUSTER_3_UP	0.22635	0.99124	0.4297	1	1	0.205	0.199	0.165	0.96824	0.467
MIKKELSEN_MEF_ICP_WITH_H3K27ME3	189	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_MEF_ICP_WITH_H3K27ME3	0.2599	0.98879	0.4862	1	1	0.36	0.321	0.246	0.97298	0.469
BAKKER_FOXO3_TARGETS_UP	58	http://www.broadinstitute.org/gsea/msigdb/cards/BAKKER_FOXO3_TARGETS_UP	0.30407	0.98865	0.4915	1	1	0.241	0.156	0.204	0.97108	0.467
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	33	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.25612	0.9886	0.4865	1	1	0.0303	0.000467	0.0303	0.96868	0.467
RAMASWAMY_METASTASIS_DN	60	http://www.broadinstitute.org/gsea/msigdb/cards/RAMASWAMY_METASTASIS_DN	0.27449	0.98826	0.486	1	1	0.267	0.162	0.224	0.96753	0.467
BIOCARTA_ARF_PATHWAY	17	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_ARF_PATHWAY	0.31382	0.98774	0.4899	1	1	0.0588	0.00125	0.0588	0.9674	0.467
LUI_THYROID_CANCER_CLUSTER_3	28	http://www.broadinstitute.org/gsea/msigdb/cards/LUI_THYROID_CANCER_CLUSTER_3	0.31338	0.98707	0.4484	1	1	0.214	0.151	0.182	0.96929	0.467
VALK_AML_CLUSTER_10	31	http://www.broadinstitute.org/gsea/msigdb/cards/VALK_AML_CLUSTER_10	0.27252	0.98677	0.509	1	1	0.161	0.138	0.139	0.96824	0.465
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP	70	http://www.broadinstitute.org/gsea/msigdb/cards/GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP	0.3404	0.9858	0.4614	1	1	0.286	0.193	0.231	0.96952	0.466
BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN	22	http://www.broadinstitute.org/gsea/msigdb/cards/BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN	0.28297	0.98503	0.4782	1	1	0.227	0.131	0.198	0.97108	0.466
NICK_RESPONSE_TO_PROC_TREATMENT_DN	25	http://www.broadinstitute.org/gsea/msigdb/cards/NICK_RESPONSE_TO_PROC_TREATMENT_DN	0.34292	0.98433	0.4914	1	1	0.12	0.0465	0.115	0.97069	0.467
RICKMAN_METASTASIS_UP	322	http://www.broadinstitute.org/gsea/msigdb/cards/RICKMAN_METASTASIS_UP	0.30512	0.98409	0.4803	1	1	0.314	0.23	0.244	0.97018	0.466
MIKKELSEN_MEF_LCP_WITH_H3K27ME3	62	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_MEF_LCP_WITH_H3K27ME3	0.31727	0.98244	0.5717	1	1	0.435	0.305	0.303	0.97456	0.469
HUNSBERGER_EXERCISE_REGULATED_GENES	31	http://www.broadinstitute.org/gsea/msigdb/cards/HUNSBERGER_EXERCISE_REGULATED_GENES	0.2785	0.98241	0.4913	1	1	0.258	0.233	0.198	0.97221	0.466
ELLWOOD_MYC_TARGETS_DN	37	http://www.broadinstitute.org/gsea/msigdb/cards/ELLWOOD_MYC_TARGETS_DN	0.32744	0.98186	0.4758	1	1	0.189	0.133	0.164	0.97017	0.459
BEIER_GLIOMA_STEM_CELL_UP	35	http://www.broadinstitute.org/gsea/msigdb/cards/BEIER_GLIOMA_STEM_CELL_UP	0.32155	0.98095	0.4768	1	1	0.286	0.174	0.236	0.96994	0.464
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN	352	http://www.broadinstitute.org/gsea/msigdb/cards/CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN	0.25295	0.98092	0.475	1	1	0.168	0.137	0.147	0.96762	0.459
PID_ANTHRAX_PATHWAY	15	http://www.broadinstitute.org/gsea/msigdb/cards/PID_ANTHRAX_PATHWAY	0.37561	0.97966	0.462	1	1	0.133	0.0576	0.126	0.9681	0.463
WU_ALZHEIMER_DISEASE_DN	17	http://www.broadinstitute.org/gsea/msigdb/cards/WU_ALZHEIMER_DISEASE_DN	0.32984	0.97909	0.4812	1	1	0.294	0.152	0.249	0.96607	0.462
CHYLA_CBFA2T3_TARGETS_DN	224	http://www.broadinstitute.org/gsea/msigdb/cards/CHYLA_CBFA2T3_TARGETS_DN	0.19475	0.97732	0.4636	1	1	0.259	0.263	0.192	0.97201	0.464
GU_PDEF_TARGETS_DN	39	http://www.broadinstitute.org/gsea/msigdb/cards/GU_PDEF_TARGETS_DN	0.30173	0.97543	0.5408	1	1	0.128	0.0959	0.116	0.9734	0.467
LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q	109	http://www.broadinstitute.org/gsea/msigdb/cards/LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q	0.33263	0.97489	0.495	1	1	0.275	0.233	0.212	0.9728	0.467
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP	338	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP	0.26887	0.97411	0.5221	1	1	0.186	0.136	0.163	0.97223	0.467
MAHADEVAN_IMATINIB_RESISTANCE_UP	20	http://www.broadinstitute.org/gsea/msigdb/cards/MAHADEVAN_IMATINIB_RESISTANCE_UP	0.38861	0.97367	0.489	1	1	0.15	0.05	0.143	0.97119	0.465
MORI_SMALL_PRE_BII_LYMPHOCYTE_UP	79	http://www.broadinstitute.org/gsea/msigdb/cards/MORI_SMALL_PRE_BII_LYMPHOCYTE_UP	0.25893	0.97306	0.4632	1	1	0.253	0.196	0.204	0.97356	0.467
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	122	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.29705	0.97239	0.469	1	1	0.123	0.0875	0.113	0.97279	0.467
BIOCARTA_TOB1_PATHWAY	19	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_TOB1_PATHWAY	0.34194	0.97234	0.5169	1	1	0.105	0.0164	0.104	0.97051	0.464
AMIT_EGF_RESPONSE_480_MCF10A	41	http://www.broadinstitute.org/gsea/msigdb/cards/AMIT_EGF_RESPONSE_480_MCF10A	0.24209	0.97048	0.493	1	1	0.22	0.195	0.177	0.97274	0.468
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN	226	http://www.broadinstitute.org/gsea/msigdb/cards/GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN	0.1873	0.97016	0.5141	1	1	0.0929	0.105	0.0839	0.97347	0.468
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	29	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.34129	0.96905	0.5517	1	1	0.138	0.0692	0.129	0.97495	0.469
BIOCARTA_GH_PATHWAY	28	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_GH_PATHWAY	0.26946	0.96693	0.5476	1	1	0.214	0.176	0.177	0.97788	0.476
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	83	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.22589	0.96678	0.5266	1	1	0.133	0.123	0.117	0.97632	0.47
MILI_PSEUDOPODIA	40	http://www.broadinstitute.org/gsea/msigdb/cards/MILI_PSEUDOPODIA	0.28034	0.9664	0.5196	1	1	0.45	0.286	0.322	0.97551	0.469
MORI_PLASMA_CELL_DN	29	http://www.broadinstitute.org/gsea/msigdb/cards/MORI_PLASMA_CELL_DN	0.27789	0.96563	0.499	1	1	0.172	0.111	0.154	0.97685	0.472
KEGG_COLORECTAL_CANCER	62	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_COLORECTAL_CANCER	0.29311	0.96459	0.5531	1	1	0.113	0.0624	0.106	0.97714	0.473
FIGUEROA_AML_METHYLATION_CLUSTER_2_UP	48	http://www.broadinstitute.org/gsea/msigdb/cards/FIGUEROA_AML_METHYLATION_CLUSTER_2_UP	0.24182	0.96439	0.5395	1	1	0.125	0.0828	0.115	0.97587	0.469
GAJATE_RESPONSE_TO_TRABECTEDIN_DN	18	http://www.broadinstitute.org/gsea/msigdb/cards/GAJATE_RESPONSE_TO_TRABECTEDIN_DN	0.29755	0.96352	0.5186	1	1	0.333	0.228	0.258	0.97596	0.468
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	23	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	0.30442	0.96242	0.5402	1	1	0.0435	0.000701	0.0435	0.97949	0.472
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN	129	http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN	0.23096	0.96204	0.5105	1	1	0.163	0.155	0.138	0.97924	0.472
LEIN_NEURON_MARKERS	68	http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_NEURON_MARKERS	0.2482	0.96099	0.4929	1	1	0.265	0.227	0.205	0.97976	0.472
GENTLES_LEUKEMIC_STEM_CELL_UP	26	http://www.broadinstitute.org/gsea/msigdb/cards/GENTLES_LEUKEMIC_STEM_CELL_UP	0.30895	0.95985	0.51	1	1	0.269	0.2	0.216	0.98066	0.475
VERRECCHIA_RESPONSE_TO_TGFB1_C5	21	http://www.broadinstitute.org/gsea/msigdb/cards/VERRECCHIA_RESPONSE_TO_TGFB1_C5	0.2907	0.95922	0.494	1	1	0.19	0.226	0.147	0.97974	0.473
MATZUK_SPERMATOZOA	112	http://www.broadinstitute.org/gsea/msigdb/cards/MATZUK_SPERMATOZOA	0.23237	0.95836	0.554	1	1	0.179	0.152	0.152	0.97952	0.473
KEGG_ERBB_SIGNALING_PATHWAY	86	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ERBB_SIGNALING_PATHWAY	0.26044	0.95821	0.499	1	1	0.116	0.0791	0.107	0.97749	0.471
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	26	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.30528	0.95645	0.511	1	1	0.269	0.208	0.213	0.98219	0.477
PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN	175	http://www.broadinstitute.org/gsea/msigdb/cards/PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN	0.20073	0.95513	0.5226	1	1	0.0686	0.0677	0.0644	0.98384	0.479
MCCLUNG_CREB1_TARGETS_UP	94	http://www.broadinstitute.org/gsea/msigdb/cards/MCCLUNG_CREB1_TARGETS_UP	0.20822	0.95475	0.5208	1	1	0.149	0.167	0.125	0.98186	0.478
MANALO_HYPOXIA_UP	204	http://www.broadinstitute.org/gsea/msigdb/cards/MANALO_HYPOXIA_UP	0.21471	0.95347	0.5462	1	1	0.201	0.177	0.167	0.98323	0.481
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	24	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.31547	0.9525	0.5072	1	1	0.167	0.0838	0.153	0.98506	0.483
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS	32	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS	0.26576	0.95099	0.4796	1	1	0.219	0.154	0.185	0.98675	0.485
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	61	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.2557	0.95094	0.5478	1	1	0.213	0.196	0.172	0.98457	0.483
GRABARCZYK_BCL11B_TARGETS_DN	54	http://www.broadinstitute.org/gsea/msigdb/cards/GRABARCZYK_BCL11B_TARGETS_DN	0.28046	0.94995	0.5427	1	1	0.111	0.0739	0.103	0.98909	0.486
KANNAN_TP53_TARGETS_DN	21	http://www.broadinstitute.org/gsea/msigdb/cards/KANNAN_TP53_TARGETS_DN	0.32208	0.94938	0.5693	1	1	0.19	0.0632	0.179	0.98842	0.486
MILI_PSEUDOPODIA_CHEMOTAXIS_UP	68	http://www.broadinstitute.org/gsea/msigdb/cards/MILI_PSEUDOPODIA_CHEMOTAXIS_UP	0.28238	0.94898	0.5413	1	1	0.412	0.286	0.295	0.98706	0.484
LUI_TARGETS_OF_PAX8_PPARG_FUSION	33	http://www.broadinstitute.org/gsea/msigdb/cards/LUI_TARGETS_OF_PAX8_PPARG_FUSION	0.29874	0.94844	0.5082	1	1	0.242	0.181	0.199	0.98554	0.482
DOANE_BREAST_CANCER_ESR1_UP	109	http://www.broadinstitute.org/gsea/msigdb/cards/DOANE_BREAST_CANCER_ESR1_UP	0.25513	0.94836	0.499	1	1	0.284	0.223	0.222	0.98397	0.476
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	67	http://www.broadinstitute.org/gsea/msigdb/cards/SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.28116	0.94786	0.5021	1	1	0.119	0.0722	0.111	0.98264	0.476
ABE_VEGFA_TARGETS_2HR	32	http://www.broadinstitute.org/gsea/msigdb/cards/ABE_VEGFA_TARGETS_2HR	0.25711	0.94638	0.5194	1	1	0.25	0.239	0.19	0.9835	0.481
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	102	http://www.broadinstitute.org/gsea/msigdb/cards/PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	0.2376	0.94525	0.6224	1	1	0.206	0.186	0.168	0.98561	0.482
