GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
HUMMEL_BURKITTS_LYMPHOMA_UP	38	http://www.broadinstitute.org/gsea/msigdb/cards/HUMMEL_BURKITTS_LYMPHOMA_UP	-0.30549	-0.9202	0.5884	0.71253	1	0.316	0.181	0.259	0.69051	0.032
FOSTER_KDM1A_TARGETS_UP	249	http://www.broadinstitute.org/gsea/msigdb/cards/FOSTER_KDM1A_TARGETS_UP	-0.21024	-0.92008	0.5922	0.71241	1	0.221	0.194	0.18	0.69152	0.032
PID_LKB1_PATHWAY	47	http://www.broadinstitute.org/gsea/msigdb/cards/PID_LKB1_PATHWAY	-0.2314	-0.91998	0.5927	0.71227	1	0.383	0.308	0.265	0.6912	0.032
BROWNE_HCMV_INFECTION_1HR_DN	215	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_1HR_DN	-0.20416	-0.91909	0.6407	0.71367	1	0.284	0.255	0.213	0.6942	0.032
KEGG_TIGHT_JUNCTION	128	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_TIGHT_JUNCTION	-0.18529	-0.91861	0.6085	0.7142	1	0.156	0.154	0.133	0.69487	0.032
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP	114	http://www.broadinstitute.org/gsea/msigdb/cards/SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP	-0.23572	-0.91841	0.5832	0.71425	1	0.307	0.252	0.231	0.69471	0.032
KEGG_PEROXISOME	76	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PEROXISOME	-0.23266	-0.91819	0.6231	0.71435	1	0.145	0.113	0.129	0.69534	0.032
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN	45	http://www.broadinstitute.org/gsea/msigdb/cards/JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN	-0.28066	-0.91787	0.5726	0.71459	1	0.267	0.197	0.215	0.6955	0.032
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_UP	168	http://www.broadinstitute.org/gsea/msigdb/cards/MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_UP	-0.21647	-0.91764	0.6483	0.71475	1	0.125	0.118	0.111	0.69605	0.032
MALONEY_RESPONSE_TO_17AAG_DN	78	http://www.broadinstitute.org/gsea/msigdb/cards/MALONEY_RESPONSE_TO_17AAG_DN	-0.31172	-0.91749	0.5648	0.71466	1	0.462	0.314	0.318	0.69573	0.032
BIOCARTA_AT1R_PATHWAY	33	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_AT1R_PATHWAY	-0.2769	-0.9169	0.6225	0.71516	1	0.455	0.324	0.308	0.69732	0.032
YAGI_AML_FAB_MARKERS	184	http://www.broadinstitute.org/gsea/msigdb/cards/YAGI_AML_FAB_MARKERS	-0.25242	-0.9169	0.6057	0.71549	1	0.179	0.116	0.16	0.69765	0.032
LI_CISPLATIN_RESISTANCE_DN	31	http://www.broadinstitute.org/gsea/msigdb/cards/LI_CISPLATIN_RESISTANCE_DN	-0.31821	-0.9163	0.6306	0.71601	1	0.323	0.199	0.259	0.69823	0.032
UDAYAKUMAR_MED1_TARGETS_DN	228	http://www.broadinstitute.org/gsea/msigdb/cards/UDAYAKUMAR_MED1_TARGETS_DN	-0.21152	-0.91614	0.5664	0.71596	1	0.25	0.226	0.195	0.69878	0.032
GYORFFY_DOXORUBICIN_RESISTANCE	49	http://www.broadinstitute.org/gsea/msigdb/cards/GYORFFY_DOXORUBICIN_RESISTANCE	-0.27343	-0.91609	0.6235	0.71572	1	0.286	0.185	0.233	0.69872	0.032
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN	261	http://www.broadinstitute.org/gsea/msigdb/cards/ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN	-0.17969	-0.91575	0.6085	0.71607	1	0.169	0.177	0.14	0.69851	0.032
OKUMURA_INFLAMMATORY_RESPONSE_LPS	174	http://www.broadinstitute.org/gsea/msigdb/cards/OKUMURA_INFLAMMATORY_RESPONSE_LPS	-0.22683	-0.91493	0.6526	0.7173	1	0.241	0.186	0.198	0.69954	0.032
PID_MTOR_4PATHWAY	68	http://www.broadinstitute.org/gsea/msigdb/cards/PID_MTOR_4PATHWAY	-0.29339	-0.91488	0.5988	0.71705	1	0.265	0.175	0.219	0.69922	0.032
LEE_NEURAL_CREST_STEM_CELL_UP	142	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_NEURAL_CREST_STEM_CELL_UP	-0.25332	-0.91483	0.5607	0.71679	1	0.19	0.159	0.161	0.6989	0.032
ZHAN_MULTIPLE_MYELOMA_UP	62	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_UP	-0.26804	-0.91437	0.5901	0.7174	1	0.323	0.209	0.256	0.69968	0.032
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	27	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	-0.29103	-0.91429	0.6	0.71721	1	0.222	0.122	0.195	0.69935	0.032
SEIDEN_MET_SIGNALING	19	http://www.broadinstitute.org/gsea/msigdb/cards/SEIDEN_MET_SIGNALING	-0.39043	-0.91344	0.5545	0.71845	1	0.211	0.0729	0.195	0.70072	0.033
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	134	http://www.broadinstitute.org/gsea/msigdb/cards/NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-0.31162	-0.9134	0.5862	0.71819	1	0.328	0.213	0.26	0.70059	0.033
THUM_SYSTOLIC_HEART_FAILURE_UP	395	http://www.broadinstitute.org/gsea/msigdb/cards/THUM_SYSTOLIC_HEART_FAILURE_UP	-0.26224	-0.91331	0.5888	0.71804	1	0.225	0.168	0.19	0.70071	0.033
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	206	http://www.broadinstitute.org/gsea/msigdb/cards/BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	-0.19953	-0.91315	0.5783	0.71801	1	0.0874	0.0825	0.0808	0.70047	0.033
REACTOME_ION_CHANNEL_TRANSPORT	54	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ION_CHANNEL_TRANSPORT	-0.21824	-0.9131	0.6008	0.71779	1	0.0926	0.108	0.0827	0.70015	0.032
TSUNODA_CISPLATIN_RESISTANCE_DN	48	http://www.broadinstitute.org/gsea/msigdb/cards/TSUNODA_CISPLATIN_RESISTANCE_DN	-0.29575	-0.91302	0.5901	0.71761	1	0.146	0.0955	0.132	0.70014	0.032
NABA_ECM_GLYCOPROTEINS	193	http://www.broadinstitute.org/gsea/msigdb/cards/NABA_ECM_GLYCOPROTEINS	-0.24157	-0.91257	0.5499	0.71812	1	0.109	0.0813	0.101	0.7006	0.032
BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP	63	http://www.broadinstitute.org/gsea/msigdb/cards/BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP	-0.24709	-0.91237	0.658	0.71811	1	0.206	0.148	0.176	0.70046	0.032
YAMAZAKI_TCEB3_TARGETS_UP	167	http://www.broadinstitute.org/gsea/msigdb/cards/YAMAZAKI_TCEB3_TARGETS_UP	-0.22813	-0.91149	0.5966	0.71945	1	0.228	0.189	0.186	0.7019	0.033
HILLION_HMGA1B_TARGETS	89	http://www.broadinstitute.org/gsea/msigdb/cards/HILLION_HMGA1B_TARGETS	-0.23345	-0.91123	0.6055	0.71961	1	0.258	0.228	0.2	0.70224	0.033
SENESE_HDAC2_TARGETS_DN	119	http://www.broadinstitute.org/gsea/msigdb/cards/SENESE_HDAC2_TARGETS_DN	-0.26244	-0.91122	0.6163	0.71929	1	0.176	0.12	0.156	0.70191	0.033
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	79	http://www.broadinstitute.org/gsea/msigdb/cards/ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	-0.26109	-0.91113	0.5916	0.71912	1	0.165	0.101	0.148	0.70179	0.033
REACTOME_CGMP_EFFECTS	19	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CGMP_EFFECTS	-0.37032	-0.91088	0.5893	0.71925	1	0.368	0.247	0.278	0.70193	0.032
HARRIS_HYPOXIA	78	http://www.broadinstitute.org/gsea/msigdb/cards/HARRIS_HYPOXIA	-0.25622	-0.91065	0.5627	0.71932	1	0.372	0.264	0.275	0.70271	0.032
WINNEPENNINCKX_MELANOMA_METASTASIS_DN	43	http://www.broadinstitute.org/gsea/msigdb/cards/WINNEPENNINCKX_MELANOMA_METASTASIS_DN	-0.26899	-0.91035	0.5906	0.71952	1	0.186	0.162	0.156	0.70272	0.032
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN	258	http://www.broadinstitute.org/gsea/msigdb/cards/OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN	-0.24144	-0.91027	0.619	0.71933	1	0.252	0.205	0.202	0.70262	0.032
SUH_COEXPRESSED_WITH_ID1_AND_ID2_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/SUH_COEXPRESSED_WITH_ID1_AND_ID2_UP	-0.3179	-0.91022	0.5651	0.7191	1	0.211	0.163	0.176	0.70229	0.032
PID_HDAC_CLASSI_PATHWAY	64	http://www.broadinstitute.org/gsea/msigdb/cards/PID_HDAC_CLASSI_PATHWAY	-0.23097	-0.91015	0.5805	0.71889	1	0.328	0.256	0.245	0.70215	0.032
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP	254	http://www.broadinstitute.org/gsea/msigdb/cards/TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP	-0.1702	-0.90981	0.6344	0.71926	1	0.181	0.203	0.146	0.70242	0.032
COLDREN_GEFITINIB_RESISTANCE_DN	220	http://www.broadinstitute.org/gsea/msigdb/cards/COLDREN_GEFITINIB_RESISTANCE_DN	-0.24255	-0.90961	0.6148	0.7193	1	0.227	0.161	0.192	0.70223	0.032
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	65	http://www.broadinstitute.org/gsea/msigdb/cards/VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	-0.29079	-0.90955	0.5887	0.71909	1	0.292	0.2	0.234	0.70191	0.032
IVANOVSKA_MIR106B_TARGETS	86	http://www.broadinstitute.org/gsea/msigdb/cards/IVANOVSKA_MIR106B_TARGETS	-0.21765	-0.90927	0.6374	0.71927	1	0.302	0.265	0.223	0.70249	0.032
NABA_SECRETED_FACTORS	326	http://www.broadinstitute.org/gsea/msigdb/cards/NABA_SECRETED_FACTORS	-0.23651	-0.90882	0.6268	0.71987	1	0.138	0.123	0.123	0.70236	0.032
GENTILE_UV_LOW_DOSE_DN	65	http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_LOW_DOSE_DN	-0.29758	-0.90877	0.5516	0.71963	1	0.308	0.225	0.239	0.70228	0.032
FIGUEROA_AML_METHYLATION_CLUSTER_6_UP	127	http://www.broadinstitute.org/gsea/msigdb/cards/FIGUEROA_AML_METHYLATION_CLUSTER_6_UP	-0.19262	-0.90783	0.6431	0.72107	1	0.181	0.198	0.146	0.70433	0.032
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN	49	http://www.broadinstitute.org/gsea/msigdb/cards/CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN	-0.27979	-0.90763	0.6121	0.7211	1	0.143	0.0849	0.131	0.70414	0.032
AMIT_SERUM_RESPONSE_40_MCF10A	31	http://www.broadinstitute.org/gsea/msigdb/cards/AMIT_SERUM_RESPONSE_40_MCF10A	-0.3686	-0.90711	0.5801	0.72163	1	0.387	0.198	0.311	0.70513	0.032
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN	179	http://www.broadinstitute.org/gsea/msigdb/cards/TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN	-0.26079	-0.90691	0.5937	0.72167	1	0.162	0.105	0.146	0.70552	0.032
REACTOME_CELL_CELL_COMMUNICATION	116	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_CELL_COMMUNICATION	-0.21077	-0.90684	0.6403	0.72148	1	0.233	0.195	0.188	0.7052	0.032
ABBUD_LIF_SIGNALING_1_UP	45	http://www.broadinstitute.org/gsea/msigdb/cards/ABBUD_LIF_SIGNALING_1_UP	-0.25544	-0.90626	0.572	0.72219	1	0.333	0.251	0.25	0.70595	0.032
DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	488	http://www.broadinstitute.org/gsea/msigdb/cards/DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	-0.27569	-0.90616	0.5604	0.72205	1	0.307	0.218	0.245	0.70563	0.032
BROWNE_HCMV_INFECTION_12HR_UP	103	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_12HR_UP	-0.24521	-0.90552	0.6397	0.72288	1	0.165	0.117	0.146	0.70638	0.032
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	42	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	-0.26575	-0.9055	0.5573	0.72258	1	0.238	0.195	0.192	0.70606	0.032
VALK_AML_CLUSTER_2	27	http://www.broadinstitute.org/gsea/msigdb/cards/VALK_AML_CLUSTER_2	-0.28815	-0.90542	0.621	0.72239	1	0.296	0.165	0.248	0.70596	0.032
MAHAJAN_RESPONSE_TO_IL1A_DN	73	http://www.broadinstitute.org/gsea/msigdb/cards/MAHAJAN_RESPONSE_TO_IL1A_DN	-0.272	-0.90539	0.5564	0.72212	1	0.0959	0.0471	0.0916	0.70564	0.032
REACTOME_METABOLISM_OF_PROTEINS	417	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_PROTEINS	-0.23618	-0.90446	0.6371	0.72345	1	0.218	0.188	0.18	0.70787	0.032
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN	41	http://www.broadinstitute.org/gsea/msigdb/cards/JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN	-0.25759	-0.90442	0.6155	0.7232	1	0.0732	0.0493	0.0697	0.70755	0.032
HOWLIN_CITED1_TARGETS_1_UP	33	http://www.broadinstitute.org/gsea/msigdb/cards/HOWLIN_CITED1_TARGETS_1_UP	-0.28934	-0.9043	0.587	0.72309	1	0.364	0.235	0.278	0.70724	0.032
LIU_SOX4_TARGETS_UP	131	http://www.broadinstitute.org/gsea/msigdb/cards/LIU_SOX4_TARGETS_UP	-0.26282	-0.90404	0.6066	0.72323	1	0.237	0.185	0.194	0.70786	0.032
IVANOVA_HEMATOPOIESIS_STEM_CELL	243	http://www.broadinstitute.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_STEM_CELL	-0.20817	-0.90403	0.6732	0.72293	1	0.21	0.186	0.173	0.70754	0.032
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	82	http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	-0.31373	-0.90324	0.5594	0.72395	1	0.463	0.26	0.344	0.70832	0.032
NABA_ECM_AFFILIATED	158	http://www.broadinstitute.org/gsea/msigdb/cards/NABA_ECM_AFFILIATED	-0.21968	-0.90226	0.6008	0.7254	1	0.209	0.221	0.164	0.70964	0.032
FINAK_BREAST_CANCER_SDPP_SIGNATURE	23	http://www.broadinstitute.org/gsea/msigdb/cards/FINAK_BREAST_CANCER_SDPP_SIGNATURE	-0.33643	-0.90195	0.5602	0.7256	1	0.13	0.0684	0.122	0.71071	0.032
LIU_COMMON_CANCER_GENES	72	http://www.broadinstitute.org/gsea/msigdb/cards/LIU_COMMON_CANCER_GENES	-0.28777	-0.90192	0.6444	0.72533	1	0.208	0.147	0.178	0.71039	0.032
DURCHDEWALD_SKIN_CARCINOGENESIS_DN	259	http://www.broadinstitute.org/gsea/msigdb/cards/DURCHDEWALD_SKIN_CARCINOGENESIS_DN	-0.25307	-0.90187	0.654	0.72509	1	0.324	0.252	0.245	0.71007	0.032
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	189	http://www.broadinstitute.org/gsea/msigdb/cards/SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	-0.20063	-0.9013	0.6601	0.72585	1	0.169	0.163	0.143	0.71053	0.032
WANG_TNF_TARGETS	24	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_TNF_TARGETS	-0.31527	-0.90114	0.5955	0.72579	1	0.333	0.229	0.257	0.71087	0.032
AMIT_EGF_RESPONSE_120_HELA	66	http://www.broadinstitute.org/gsea/msigdb/cards/AMIT_EGF_RESPONSE_120_HELA	-0.23213	-0.90097	0.5888	0.72573	1	0.273	0.264	0.201	0.71055	0.032
MARZEC_IL2_SIGNALING_DN	34	http://www.broadinstitute.org/gsea/msigdb/cards/MARZEC_IL2_SIGNALING_DN	-0.33802	-0.90079	0.6108	0.72576	1	0.294	0.15	0.25	0.71064	0.032
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN	38	http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN	-0.26382	-0.90049	0.5977	0.72599	1	0.316	0.236	0.242	0.71082	0.032
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN	444	http://www.broadinstitute.org/gsea/msigdb/cards/CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN	-0.26557	-0.89969	0.5938	0.72719	1	0.216	0.165	0.184	0.71239	0.032
IVANOVA_HEMATOPOIESIS_MATURE_CELL	274	http://www.broadinstitute.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_MATURE_CELL	-0.23439	-0.89956	0.6329	0.72709	1	0.219	0.157	0.187	0.71275	0.032
GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB	141	http://www.broadinstitute.org/gsea/msigdb/cards/GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB	-0.2372	-0.89954	0.6387	0.7268	1	0.234	0.182	0.193	0.71243	0.032
LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_UP	72	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_UP	-0.23042	-0.89944	0.6049	0.72665	1	0.306	0.232	0.235	0.71211	0.032
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN	22	http://www.broadinstitute.org/gsea/msigdb/cards/HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN	-0.27844	-0.8978	0.6797	0.72932	1	0.318	0.19	0.258	0.71561	0.033
ROZANOV_MMP14_TARGETS_UP	254	http://www.broadinstitute.org/gsea/msigdb/cards/ROZANOV_MMP14_TARGETS_UP	-0.20827	-0.89689	0.607	0.73063	1	0.287	0.246	0.219	0.71647	0.033
ROVERSI_GLIOMA_COPY_NUMBER_DN	52	http://www.broadinstitute.org/gsea/msigdb/cards/ROVERSI_GLIOMA_COPY_NUMBER_DN	-0.23733	-0.89677	0.6586	0.73053	1	0.25	0.202	0.2	0.71645	0.033
KEGG_BLADDER_CANCER	40	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_BLADDER_CANCER	-0.25064	-0.89643	0.6262	0.73091	1	0.275	0.236	0.211	0.7174	0.033
GHANDHI_DIRECT_IRRADIATION_UP	99	http://www.broadinstitute.org/gsea/msigdb/cards/GHANDHI_DIRECT_IRRADIATION_UP	-0.23958	-0.89591	0.633	0.73156	1	0.222	0.179	0.183	0.71813	0.033
YANG_MUC2_TARGETS_DUODENUM_6MO_DN	20	http://www.broadinstitute.org/gsea/msigdb/cards/YANG_MUC2_TARGETS_DUODENUM_6MO_DN	-0.33474	-0.89588	0.5521	0.73129	1	0.2	0.106	0.179	0.71781	0.033
AMIT_SERUM_RESPONSE_60_MCF10A	56	http://www.broadinstitute.org/gsea/msigdb/cards/AMIT_SERUM_RESPONSE_60_MCF10A	-0.30394	-0.8954	0.6031	0.73189	1	0.268	0.164	0.224	0.71898	0.033
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP	18	http://www.broadinstitute.org/gsea/msigdb/cards/BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP	-0.3069	-0.89536	0.6355	0.73166	1	0.111	0.0234	0.109	0.71865	0.033
HORIUCHI_WTAP_TARGETS_UP	286	http://www.broadinstitute.org/gsea/msigdb/cards/HORIUCHI_WTAP_TARGETS_UP	-0.25183	-0.89473	0.5806	0.73217	1	0.269	0.19	0.22	0.71948	0.033
BOYLAN_MULTIPLE_MYELOMA_C_DN	55	http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_C_DN	-0.29407	-0.89473	0.6353	0.7325	1	0.236	0.141	0.204	0.7198	0.033
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	37	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	-0.28039	-0.89463	0.6445	0.73206	1	0.243	0.155	0.206	0.71916	0.033
LOPES_METHYLATED_IN_COLON_CANCER_DN	28	http://www.broadinstitute.org/gsea/msigdb/cards/LOPES_METHYLATED_IN_COLON_CANCER_DN	-0.2476	-0.89432	0.6375	0.73231	1	0.143	0.117	0.126	0.72017	0.033
NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_UP	18	http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_UP	-0.37208	-0.89411	0.5939	0.73239	1	0.389	0.303	0.271	0.71985	0.032
NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER	91	http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER	-0.18806	-0.89392	0.6226	0.73241	1	0.297	0.286	0.213	0.71953	0.032
VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP	-0.27911	-0.89373	0.6136	0.73242	1	0.316	0.22	0.246	0.7192	0.032
BIOCARTA_NO2IL12_PATHWAY	16	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_NO2IL12_PATHWAY	-0.34929	-0.89243	0.6102	0.73455	1	0.125	0.0474	0.119	0.72141	0.033
CHEBOTAEV_GR_TARGETS_DN	113	http://www.broadinstitute.org/gsea/msigdb/cards/CHEBOTAEV_GR_TARGETS_DN	-0.2494	-0.89234	0.6404	0.73438	1	0.115	0.084	0.106	0.72109	0.033
GOZGIT_ESR1_TARGETS_UP	141	http://www.broadinstitute.org/gsea/msigdb/cards/GOZGIT_ESR1_TARGETS_UP	-0.21973	-0.89205	0.6958	0.73455	1	0.184	0.174	0.153	0.72118	0.033
AFFAR_YY1_TARGETS_UP	207	http://www.broadinstitute.org/gsea/msigdb/cards/AFFAR_YY1_TARGETS_UP	-0.21183	-0.89147	0.5631	0.73534	1	0.198	0.19	0.162	0.72123	0.033
HEIDENBLAD_AMPLICON_12P11_12_DN	25	http://www.broadinstitute.org/gsea/msigdb/cards/HEIDENBLAD_AMPLICON_12P11_12_DN	-0.25858	-0.89141	0.5876	0.73512	1	0.48	0.351	0.312	0.7209	0.033
QI_HYPOXIA	135	http://www.broadinstitute.org/gsea/msigdb/cards/QI_HYPOXIA	-0.21582	-0.89124	0.5918	0.73515	1	0.185	0.159	0.157	0.72116	0.033
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	18	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	-0.27325	-0.89109	0.5895	0.73509	1	0.0556	0.0136	0.0548	0.72095	0.033
BIOCARTA_IL2RB_PATHWAY	37	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_IL2RB_PATHWAY	-0.25637	-0.89085	0.6779	0.73518	1	0.351	0.216	0.276	0.72101	0.033
PID_SMAD2_3NUCLEAR_PATHWAY	81	http://www.broadinstitute.org/gsea/msigdb/cards/PID_SMAD2_3NUCLEAR_PATHWAY	-0.1975	-0.89046	0.6894	0.7356	1	0.259	0.225	0.202	0.72166	0.033
ODONNELL_TFRC_TARGETS_UP	403	http://www.broadinstitute.org/gsea/msigdb/cards/ODONNELL_TFRC_TARGETS_UP	-0.19036	-0.89024	0.6502	0.7357	1	0.206	0.201	0.167	0.72182	0.033
IKEDA_MIR133_TARGETS_UP	43	http://www.broadinstitute.org/gsea/msigdb/cards/IKEDA_MIR133_TARGETS_UP	-0.30386	-0.89016	0.5913	0.73552	1	0.349	0.222	0.272	0.72162	0.033
KEGG_NUCLEOTIDE_EXCISION_REPAIR	43	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.28762	-0.89011	0.6108	0.73528	1	0.256	0.196	0.206	0.72137	0.033
HSIAO_HOUSEKEEPING_GENES	376	http://www.broadinstitute.org/gsea/msigdb/cards/HSIAO_HOUSEKEEPING_GENES	-0.21863	-0.89002	0.6319	0.73514	1	0.277	0.228	0.217	0.72138	0.033
ROSS_AML_OF_FAB_M7_TYPE	67	http://www.broadinstitute.org/gsea/msigdb/cards/ROSS_AML_OF_FAB_M7_TYPE	-0.2556	-0.88956	0.6104	0.73572	1	0.194	0.158	0.164	0.72136	0.033
REACTOME_AXON_GUIDANCE	242	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AXON_GUIDANCE	-0.19885	-0.88919	0.5868	0.73612	1	0.351	0.301	0.248	0.72269	0.033
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN	334	http://www.broadinstitute.org/gsea/msigdb/cards/IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN	-0.20244	-0.88868	0.6986	0.73667	1	0.24	0.207	0.192	0.72319	0.033
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN	95	http://www.broadinstitute.org/gsea/msigdb/cards/CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN	-0.23741	-0.8885	0.6817	0.73667	1	0.232	0.202	0.185	0.72362	0.033
CHANDRAN_METASTASIS_UP	200	http://www.broadinstitute.org/gsea/msigdb/cards/CHANDRAN_METASTASIS_UP	-0.28329	-0.88833	0.5492	0.73668	1	0.245	0.195	0.199	0.72379	0.033
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	131	http://www.broadinstitute.org/gsea/msigdb/cards/MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	-0.21069	-0.88827	0.7069	0.73646	1	0.221	0.169	0.185	0.72347	0.033
SESTO_RESPONSE_TO_UV_C5	46	http://www.broadinstitute.org/gsea/msigdb/cards/SESTO_RESPONSE_TO_UV_C5	-0.30772	-0.88812	0.5758	0.73642	1	0.37	0.226	0.287	0.72365	0.033
RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP	73	http://www.broadinstitute.org/gsea/msigdb/cards/RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP	-0.23985	-0.88807	0.5984	0.73618	1	0.288	0.224	0.224	0.72355	0.032
