GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
SEMENZA_HIF1_TARGETS	34	http://www.broadinstitute.org/gsea/msigdb/cards/SEMENZA_HIF1_TARGETS	-0.38768	-1.0508	0.4227	0.79375	1	0.235	0.0834	0.216	0.70396	0.236
MARKEY_RB1_CHRONIC_LOF_UP	108	http://www.broadinstitute.org/gsea/msigdb/cards/MARKEY_RB1_CHRONIC_LOF_UP	-0.30279	-1.0503	0.3818	0.79257	1	0.185	0.0461	0.178	0.70297	0.236
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_UP	38	http://www.broadinstitute.org/gsea/msigdb/cards/LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_UP	-0.33228	-1.0503	0.3866	0.79029	1	0.342	0.142	0.294	0.70087	0.234
NIELSEN_LEIOMYOSARCOMA_UP	17	http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_LEIOMYOSARCOMA_UP	-0.43081	-1.0478	0.3727	0.79483	1	0.412	0.173	0.341	0.70565	0.239
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN	83	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN	-0.30148	-1.0453	0.3901	0.79952	1	0.349	0.286	0.251	0.71151	0.241
REACTOME_GLYCOLYSIS	26	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GLYCOLYSIS	-0.35275	-1.0448	0.42	0.79842	1	0.269	0.123	0.236	0.71018	0.24
KIM_TIAL1_TARGETS	28	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_TIAL1_TARGETS	-0.34093	-1.0433	0.3825	0.80019	1	0.286	0.0937	0.259	0.71256	0.244
DORN_ADENOVIRUS_INFECTION_12HR_DN	31	http://www.broadinstitute.org/gsea/msigdb/cards/DORN_ADENOVIRUS_INFECTION_12HR_DN	-0.37413	-1.0431	0.4156	0.79844	1	0.258	0.0517	0.245	0.71123	0.242
MATZUK_IMPLANTATION_AND_UTERINE	21	http://www.broadinstitute.org/gsea/msigdb/cards/MATZUK_IMPLANTATION_AND_UTERINE	-0.37918	-1.0423	0.3978	0.79851	1	0.286	0.048	0.272	0.71112	0.24
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_DN	27	http://www.broadinstitute.org/gsea/msigdb/cards/MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_DN	-0.37102	-1.0422	0.4004	0.79636	1	0.37	0.238	0.283	0.70912	0.237
SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER	26	http://www.broadinstitute.org/gsea/msigdb/cards/SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER	-0.34839	-1.0415	0.398	0.79362	1	0.346	0.279	0.25	0.70716	0.232
HU_GENOTOXIC_DAMAGE_24HR	31	http://www.broadinstitute.org/gsea/msigdb/cards/HU_GENOTOXIC_DAMAGE_24HR	-0.34594	-1.0415	0.3752	0.79593	1	0.226	0.0474	0.215	0.70923	0.236
ZEMBUTSU_SENSITIVITY_TO_DOXORUBICIN	16	http://www.broadinstitute.org/gsea/msigdb/cards/ZEMBUTSU_SENSITIVITY_TO_DOXORUBICIN	-0.37285	-1.0384	0.393	0.80005	1	0.25	0.058	0.236	0.71472	0.24
MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3	53	http://www.broadinstitute.org/gsea/msigdb/cards/MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3	-0.33926	-1.0382	0.3916	0.79833	1	0.358	0.161	0.301	0.71368	0.238
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	38	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	-0.31207	-1.038	0.3823	0.79658	1	0.474	0.216	0.372	0.71182	0.237
JAZAG_TGFB1_SIGNALING_VIA_SMAD4_DN	63	http://www.broadinstitute.org/gsea/msigdb/cards/JAZAG_TGFB1_SIGNALING_VIA_SMAD4_DN	-0.28669	-1.0337	0.4004	0.80597	1	0.286	0.156	0.242	0.72229	0.248
SASAKI_ADULT_T_CELL_LEUKEMIA	167	http://www.broadinstitute.org/gsea/msigdb/cards/SASAKI_ADULT_T_CELL_LEUKEMIA	-0.328	-1.0331	0.4247	0.80558	1	0.21	0.0594	0.199	0.72257	0.246
KEGG_P53_SIGNALING_PATHWAY	65	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_P53_SIGNALING_PATHWAY	-0.34266	-1.033	0.3976	0.80335	1	0.215	0.059	0.203	0.7205	0.243
MIKKELSEN_ES_LCP_WITH_H3K4ME3	119	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_LCP_WITH_H3K4ME3	-0.32494	-1.0329	0.4213	0.80129	1	0.353	0.221	0.277	0.71882	0.24
NABA_COLLAGENS	44	http://www.broadinstitute.org/gsea/msigdb/cards/NABA_COLLAGENS	-0.42194	-1.0326	0.4204	0.7999	1	0.432	0.114	0.384	0.71704	0.238
MACLACHLAN_BRCA1_TARGETS_DN	16	http://www.broadinstitute.org/gsea/msigdb/cards/MACLACHLAN_BRCA1_TARGETS_DN	-0.39229	-1.0302	0.372	0.8041	1	0.312	0.0988	0.282	0.72203	0.242
BIOCARTA_BARRESTIN_SRC_PATHWAY	15	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_BARRESTIN_SRC_PATHWAY	-0.36564	-1.0297	0.4065	0.80335	1	0.133	0.00755	0.132	0.72233	0.242
RICKMAN_METASTASIS_DN	245	http://www.broadinstitute.org/gsea/msigdb/cards/RICKMAN_METASTASIS_DN	-0.29611	-1.0287	0.4088	0.80387	1	0.412	0.219	0.326	0.72462	0.242
MOREIRA_RESPONSE_TO_TSA_UP	25	http://www.broadinstitute.org/gsea/msigdb/cards/MOREIRA_RESPONSE_TO_TSA_UP	-0.36501	-1.0287	0.4316	0.80164	1	0.36	0.172	0.299	0.72258	0.239
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	138	http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	-0.3321	-1.0276	0.4142	0.80225	1	0.442	0.231	0.342	0.72294	0.241
MURAKAMI_UV_RESPONSE_6HR_DN	20	http://www.broadinstitute.org/gsea/msigdb/cards/MURAKAMI_UV_RESPONSE_6HR_DN	-0.39141	-1.0263	0.4391	0.80371	1	0.35	0.151	0.298	0.72534	0.242
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP	99	http://www.broadinstitute.org/gsea/msigdb/cards/RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP	-0.29355	-1.0259	0.4186	0.8023	1	0.212	0.0691	0.198	0.72376	0.24
HARRIS_HYPOXIA	78	http://www.broadinstitute.org/gsea/msigdb/cards/HARRIS_HYPOXIA	-0.34687	-1.0252	0.4469	0.80194	1	0.205	0.067	0.192	0.72292	0.239
SANSOM_APC_TARGETS_UP	119	http://www.broadinstitute.org/gsea/msigdb/cards/SANSOM_APC_TARGETS_UP	-0.29115	-1.0244	0.3881	0.80201	1	0.286	0.133	0.249	0.72502	0.239
LABBE_WNT3A_TARGETS_UP	106	http://www.broadinstitute.org/gsea/msigdb/cards/LABBE_WNT3A_TARGETS_UP	-0.30631	-1.0231	0.432	0.80325	1	0.208	0.0845	0.191	0.72563	0.242
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP	50	http://www.broadinstitute.org/gsea/msigdb/cards/KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP	-0.27336	-1.0224	0.4076	0.80293	1	0.2	0.106	0.179	0.7246	0.241
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	37	http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	-0.33196	-1.0221	0.4253	0.80125	1	0.243	0.0716	0.226	0.72287	0.239
TSENG_ADIPOGENIC_POTENTIAL_UP	27	http://www.broadinstitute.org/gsea/msigdb/cards/TSENG_ADIPOGENIC_POTENTIAL_UP	-0.35468	-1.0203	0.4064	0.80391	1	0.296	0.0728	0.275	0.72668	0.241
MAHADEVAN_RESPONSE_TO_MP470_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/MAHADEVAN_RESPONSE_TO_MP470_UP	-0.50967	-1.0196	0.4743	0.80376	1	0.316	0.15	0.269	0.72686	0.24
VALK_AML_WITH_11Q23_REARRANGED	19	http://www.broadinstitute.org/gsea/msigdb/cards/VALK_AML_WITH_11Q23_REARRANGED	-0.37998	-1.0189	0.4498	0.8034	1	0.316	0.162	0.265	0.7262	0.24
ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP	28	http://www.broadinstitute.org/gsea/msigdb/cards/ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP	-0.36851	-1.0178	0.4422	0.80411	1	0.286	0.0522	0.271	0.72771	0.24
FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_UP	34	http://www.broadinstitute.org/gsea/msigdb/cards/FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_UP	-0.33251	-1.0178	0.4449	0.80209	1	0.206	0.0642	0.193	0.72573	0.238
NIELSEN_LIPOSARCOMA_DN	19	http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_LIPOSARCOMA_DN	-0.39179	-1.0172	0.4333	0.80156	1	0.421	0.155	0.356	0.72682	0.235
KAMMINGA_SENESCENCE	39	http://www.broadinstitute.org/gsea/msigdb/cards/KAMMINGA_SENESCENCE	-0.30025	-1.0166	0.4258	0.80104	1	0.205	0.0985	0.185	0.72584	0.235
WILCOX_RESPONSE_TO_PROGESTERONE_UP	141	http://www.broadinstitute.org/gsea/msigdb/cards/WILCOX_RESPONSE_TO_PROGESTERONE_UP	-0.35728	-1.0135	0.4669	0.80513	1	0.234	0.0509	0.224	0.73076	0.241
WATTEL_AUTONOMOUS_THYROID_ADENOMA_UP	71	http://www.broadinstitute.org/gsea/msigdb/cards/WATTEL_AUTONOMOUS_THYROID_ADENOMA_UP	-0.29488	-1.0135	0.4482	0.80726	1	0.338	0.165	0.283	0.73273	0.242
KEGG_ECM_RECEPTOR_INTERACTION	81	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ECM_RECEPTOR_INTERACTION	-0.35983	-1.0133	0.4322	0.80331	1	0.346	0.103	0.311	0.72891	0.238
DARWICHE_SKIN_TUMOR_PROMOTER_UP	127	http://www.broadinstitute.org/gsea/msigdb/cards/DARWICHE_SKIN_TUMOR_PROMOTER_UP	-0.24631	-1.0116	0.4073	0.80597	1	0.252	0.132	0.22	0.73267	0.24
PENG_GLUCOSE_DEPRIVATION_UP	44	http://www.broadinstitute.org/gsea/msigdb/cards/PENG_GLUCOSE_DEPRIVATION_UP	-0.31508	-1.0111	0.4353	0.80509	1	0.386	0.214	0.304	0.73139	0.24
LEE_LIVER_CANCER_MYC_UP	49	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_LIVER_CANCER_MYC_UP	-0.29876	-1.0085	0.4314	0.80994	1	0.122	0.0307	0.119	0.73417	0.242
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	23	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	-0.3269	-1.0079	0.4214	0.80931	1	0.391	0.166	0.327	0.73429	0.241
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	421	http://www.broadinstitute.org/gsea/msigdb/cards/CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	-0.26993	-1.0064	0.4143	0.81135	1	0.344	0.168	0.292	0.73696	0.242
BROWNE_HCMV_INFECTION_2HR_DN	48	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_2HR_DN	-0.33838	-1.0018	0.4322	0.82156	1	0.188	0.0283	0.183	0.74921	0.255
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN	45	http://www.broadinstitute.org/gsea/msigdb/cards/BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN	-0.3488	-1.0007	0.4464	0.82218	1	0.422	0.138	0.365	0.74915	0.255
PID_MYC_ACTIV_PATHWAY	75	http://www.broadinstitute.org/gsea/msigdb/cards/PID_MYC_ACTIV_PATHWAY	-0.31577	-0.99966	0.4606	0.82277	1	0.227	0.096	0.206	0.74898	0.256
SCHLOSSER_SERUM_RESPONSE_AUGMENTED_BY_MYC	99	http://www.broadinstitute.org/gsea/msigdb/cards/SCHLOSSER_SERUM_RESPONSE_AUGMENTED_BY_MYC	-0.28894	-0.99901	0.4629	0.82235	1	0.343	0.168	0.287	0.74901	0.255
KARAKAS_TGFB1_SIGNALING	18	http://www.broadinstitute.org/gsea/msigdb/cards/KARAKAS_TGFB1_SIGNALING	-0.42011	-0.99815	0.4317	0.82262	1	0.278	0.0929	0.252	0.74946	0.254
CHIN_BREAST_CANCER_COPY_NUMBER_UP	26	http://www.broadinstitute.org/gsea/msigdb/cards/CHIN_BREAST_CANCER_COPY_NUMBER_UP	-0.40619	-0.99804	0.4891	0.82078	1	0.231	0.0603	0.217	0.74876	0.253
KEGG_PRIMARY_IMMUNODEFICIENCY	35	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PRIMARY_IMMUNODEFICIENCY	-0.38712	-0.99536	0.468	0.82577	1	0.714	0.374	0.448	0.75352	0.257
REACTOME_REGULATION_OF_IFNA_SIGNALING	23	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_IFNA_SIGNALING	-0.34003	-0.99457	0.4686	0.82564	1	0.304	0.205	0.242	0.75476	0.256
REACTOME_EXTENSION_OF_TELOMERES	26	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_EXTENSION_OF_TELOMERES	-0.35036	-0.99118	0.4594	0.83261	1	0.423	0.221	0.33	0.76211	0.259
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	26	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	-0.34458	-0.98965	0.4775	0.8345	1	0.192	0.066	0.18	0.76466	0.259
SANSOM_APC_MYC_TARGETS	197	http://www.broadinstitute.org/gsea/msigdb/cards/SANSOM_APC_MYC_TARGETS	-0.25172	-0.98754	0.4729	0.83818	1	0.294	0.155	0.251	0.76856	0.262
SABATES_COLORECTAL_ADENOMA_UP	129	http://www.broadinstitute.org/gsea/msigdb/cards/SABATES_COLORECTAL_ADENOMA_UP	-0.32487	-0.98725	0.4872	0.83683	1	0.271	0.122	0.24	0.76777	0.26
DOANE_BREAST_CANCER_ESR1_DN	46	http://www.broadinstitute.org/gsea/msigdb/cards/DOANE_BREAST_CANCER_ESR1_DN	-0.34293	-0.98703	0.4922	0.83529	1	0.283	0.109	0.252	0.76674	0.258
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	45	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	-0.27762	-0.98701	0.4598	0.8332	1	0.289	0.137	0.25	0.76478	0.258
REACTOME_MITOTIC_G2_G2_M_PHASES	77	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MITOTIC_G2_G2_M_PHASES	-0.30087	-0.98633	0.485	0.8329	1	0.234	0.112	0.208	0.7652	0.258
MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	65	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	-0.27768	-0.98625	0.4854	0.831	1	0.185	0.124	0.162	0.76326	0.258
MODY_HIPPOCAMPUS_NEONATAL	33	http://www.broadinstitute.org/gsea/msigdb/cards/MODY_HIPPOCAMPUS_NEONATAL	-0.35323	-0.98463	0.4682	0.83308	1	0.333	0.127	0.292	0.76589	0.258
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	25	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	-0.3657	-0.98452	0.4912	0.83128	1	0.4	0.081	0.368	0.76417	0.258
KEGG_HOMOLOGOUS_RECOMBINATION	28	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_HOMOLOGOUS_RECOMBINATION	-0.29706	-0.98421	0.4839	0.83001	1	0.214	0.0956	0.194	0.76225	0.256
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	-0.38095	-0.98285	0.5208	0.83147	1	0.25	0.082	0.23	0.76501	0.255
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	18	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	-0.41941	-0.98137	0.5301	0.8334	1	0.222	0.0133	0.219	0.76735	0.256
RIZ_ERYTHROID_DIFFERENTIATION_HBZ	40	http://www.broadinstitute.org/gsea/msigdb/cards/RIZ_ERYTHROID_DIFFERENTIATION_HBZ	-0.31188	-0.98051	0.4731	0.83351	1	0.25	0.104	0.225	0.76772	0.256
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PHOSPHORYLATION_OF_THE_APC_C	-0.40627	-0.98032	0.5304	0.83195	1	0.188	0.00466	0.187	0.76593	0.256
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP	125	http://www.broadinstitute.org/gsea/msigdb/cards/CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP	-0.32573	-0.97991	0.4821	0.83101	1	0.256	0.0828	0.236	0.76503	0.254
CHICAS_RB1_TARGETS_GROWING	232	http://www.broadinstitute.org/gsea/msigdb/cards/CHICAS_RB1_TARGETS_GROWING	-0.3411	-0.97675	0.4872	0.83708	1	0.28	0.0676	0.264	0.77326	0.258
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_UP	73	http://www.broadinstitute.org/gsea/msigdb/cards/TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_UP	-0.39322	-0.97608	0.5038	0.8368	1	0.233	0.0253	0.228	0.77327	0.258
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	115	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	-0.26961	-0.97303	0.5306	0.84273	1	0.183	0.106	0.164	0.7813	0.262
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	96	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-0.29869	-0.9725	0.4832	0.84214	1	0.271	0.155	0.23	0.77979	0.262
PENG_RAPAMYCIN_RESPONSE_UP	192	http://www.broadinstitute.org/gsea/msigdb/cards/PENG_RAPAMYCIN_RESPONSE_UP	-0.24084	-0.97241	0.502	0.84029	1	0.224	0.133	0.196	0.77788	0.26
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP	29	http://www.broadinstitute.org/gsea/msigdb/cards/NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP	-0.36129	-0.97192	0.4871	0.83958	1	0.241	0.0591	0.227	0.77703	0.259
KORKOLA_YOLK_SAC_TUMOR_UP	18	http://www.broadinstitute.org/gsea/msigdb/cards/KORKOLA_YOLK_SAC_TUMOR_UP	-0.32075	-0.97169	0.493	0.8381	1	0.389	0.134	0.337	0.77609	0.258
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	20	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	-0.42938	-0.97015	0.5449	0.84011	1	0.2	0.0133	0.198	0.77996	0.257
DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN	276	http://www.broadinstitute.org/gsea/msigdb/cards/DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN	-0.2391	-0.96988	0.506	0.83878	1	0.333	0.185	0.275	0.77845	0.257
LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK	15	http://www.broadinstitute.org/gsea/msigdb/cards/LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK	-0.39081	-0.96928	0.501	0.8383	1	0.667	0.283	0.478	0.77861	0.257
MATTIOLI_MULTIPLE_MYELOMA_WITH_14Q32_TRANSLOCATIONS	34	http://www.broadinstitute.org/gsea/msigdb/cards/MATTIOLI_MULTIPLE_MYELOMA_WITH_14Q32_TRANSLOCATIONS	-0.33713	-0.96902	0.5218	0.83692	1	0.265	0.069	0.247	0.77782	0.255
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	19	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	-0.37798	-0.96898	0.5411	0.83502	1	0.316	0.158	0.266	0.77594	0.253
RIZ_ERYTHROID_DIFFERENTIATION_CCNE1	37	http://www.broadinstitute.org/gsea/msigdb/cards/RIZ_ERYTHROID_DIFFERENTIATION_CCNE1	-0.30745	-0.96868	0.4885	0.83379	1	0.297	0.0967	0.269	0.77484	0.252
CROMER_METASTASIS_DN	78	http://www.broadinstitute.org/gsea/msigdb/cards/CROMER_METASTASIS_DN	-0.28448	-0.96781	0.501	0.83409	1	0.449	0.197	0.362	0.77667	0.251
BILD_MYC_ONCOGENIC_SIGNATURE	188	http://www.broadinstitute.org/gsea/msigdb/cards/BILD_MYC_ONCOGENIC_SIGNATURE	-0.26201	-0.96775	0.5094	0.83225	1	0.282	0.146	0.243	0.77481	0.25
PID_RHOA_REG_PATHWAY	44	http://www.broadinstitute.org/gsea/msigdb/cards/PID_RHOA_REG_PATHWAY	-0.29292	-0.96726	0.466	0.83154	1	0.409	0.178	0.337	0.77359	0.248
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS	31	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS	-0.30632	-0.96676	0.4834	0.83087	1	0.161	0.0514	0.153	0.77435	0.249
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	-0.37773	-0.96674	0.5082	0.82895	1	0.25	0.113	0.222	0.77253	0.247
KANNAN_TP53_TARGETS_DN	20	http://www.broadinstitute.org/gsea/msigdb/cards/KANNAN_TP53_TARGETS_DN	-0.34265	-0.96513	0.5376	0.83115	1	0.3	0.084	0.275	0.7736	0.249
YUAN_ZNF143_PARTNERS	21	http://www.broadinstitute.org/gsea/msigdb/cards/YUAN_ZNF143_PARTNERS	-0.31736	-0.96027	0.5152	0.84171	1	0.286	0.149	0.244	0.78556	0.255
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	78	http://www.broadinstitute.org/gsea/msigdb/cards/ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	-0.273	-0.95992	0.5117	0.84061	1	0.282	0.138	0.244	0.7856	0.255
VANTVEER_BREAST_CANCER_ESR1_DN	224	http://www.broadinstitute.org/gsea/msigdb/cards/VANTVEER_BREAST_CANCER_ESR1_DN	-0.3016	-0.95895	0.499	0.84116	1	0.254	0.107	0.23	0.78626	0.255
MEISSNER_BRAIN_HCP_WITH_H3K27ME3	241	http://www.broadinstitute.org/gsea/msigdb/cards/MEISSNER_BRAIN_HCP_WITH_H3K27ME3	-0.29811	-0.95881	0.543	0.83951	1	0.419	0.282	0.305	0.78497	0.255
BHATTACHARYA_EMBRYONIC_STEM_CELL	83	http://www.broadinstitute.org/gsea/msigdb/cards/BHATTACHARYA_EMBRYONIC_STEM_CELL	-0.34151	-0.95862	0.5061	0.83804	1	0.205	0.0642	0.192	0.78378	0.255
PID_TAP63_PATHWAY	53	http://www.broadinstitute.org/gsea/msigdb/cards/PID_TAP63_PATHWAY	-0.29104	-0.95818	0.503	0.8372	1	0.226	0.106	0.203	0.78337	0.254
REACTOME_DEFENSINS	23	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DEFENSINS	-0.37508	-0.95758	0.519	0.83678	1	0.13	0.0303	0.127	0.78413	0.254
RAMASWAMY_METASTASIS_UP	64	http://www.broadinstitute.org/gsea/msigdb/cards/RAMASWAMY_METASTASIS_UP	-0.28968	-0.95452	0.5168	0.84265	1	0.188	0.109	0.167	0.78909	0.256
REACTOME_SIGNALLING_TO_RAS	27	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALLING_TO_RAS	-0.36945	-0.95316	0.5178	0.84419	1	0.556	0.266	0.409	0.79156	0.255
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	43	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	-0.28757	-0.95291	0.5148	0.84284	1	0.233	0.0717	0.216	0.79063	0.255
FIGUEROA_AML_METHYLATION_CLUSTER_3_DN	38	http://www.broadinstitute.org/gsea/msigdb/cards/FIGUEROA_AML_METHYLATION_CLUSTER_3_DN	-0.28972	-0.95165	0.5466	0.84404	1	0.184	0.0737	0.171	0.791	0.256
XU_CREBBP_TARGETS_UP	22	http://www.broadinstitute.org/gsea/msigdb/cards/XU_CREBBP_TARGETS_UP	-0.33603	-0.9514	0.5182	0.84274	1	0.227	0.0564	0.215	0.78943	0.255
MARSHALL_VIRAL_INFECTION_RESPONSE_DN	29	http://www.broadinstitute.org/gsea/msigdb/cards/MARSHALL_VIRAL_INFECTION_RESPONSE_DN	-0.30395	-0.95044	0.5143	0.84333	1	0.276	0.147	0.236	0.7907	0.255
MIKKELSEN_IPS_ICP_WITH_H3K27ME3	47	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_IPS_ICP_WITH_H3K27ME3	-0.27855	-0.95033	0.5754	0.84168	1	0.106	0.0334	0.103	0.78935	0.255
HELLER_SILENCED_BY_METHYLATION_UP	265	http://www.broadinstitute.org/gsea/msigdb/cards/HELLER_SILENCED_BY_METHYLATION_UP	-0.28982	-0.95004	0.5294	0.84048	1	0.242	0.125	0.214	0.78773	0.255
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP	180	http://www.broadinstitute.org/gsea/msigdb/cards/PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP	-0.37	-0.94984	0.5312	0.83903	1	0.228	0.0504	0.218	0.78662	0.253
LIU_CDX2_TARGETS_UP	35	http://www.broadinstitute.org/gsea/msigdb/cards/LIU_CDX2_TARGETS_UP	-0.33604	-0.94978	0.5311	0.83727	1	0.286	0.13	0.249	0.78514	0.252
