GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
HU_ANGIOGENESIS_UP	20	http://www.broadinstitute.org/gsea/msigdb/cards/HU_ANGIOGENESIS_UP	-0.3166	-0.83926	0.6792	0.8481	1	0.65	0.416	0.38	0.84074	0.137
SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1A	21	http://www.broadinstitute.org/gsea/msigdb/cards/SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1A	-0.28987	-0.83886	0.7794	0.84833	1	0.286	0.216	0.224	0.84066	0.137
HOUSTIS_ROS	35	http://www.broadinstitute.org/gsea/msigdb/cards/HOUSTIS_ROS	-0.22312	-0.83793	0.7549	0.84908	1	0.2	0.166	0.167	0.84121	0.137
DALESSIO_TSA_RESPONSE	21	http://www.broadinstitute.org/gsea/msigdb/cards/DALESSIO_TSA_RESPONSE	-0.3331	-0.83793	0.628	0.84957	1	0.429	0.197	0.345	0.8417	0.137
NUTT_GBM_VS_AO_GLIOMA_UP	44	http://www.broadinstitute.org/gsea/msigdb/cards/NUTT_GBM_VS_AO_GLIOMA_UP	-0.24452	-0.83707	0.6673	0.85023	1	0.295	0.219	0.231	0.84376	0.14
KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3	92	http://www.broadinstitute.org/gsea/msigdb/cards/KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3	-0.1929	-0.83654	0.8432	0.85076	1	0.293	0.24	0.224	0.84382	0.14
MATZUK_SPERMATID_DIFFERENTIATION	37	http://www.broadinstitute.org/gsea/msigdb/cards/MATZUK_SPERMATID_DIFFERENTIATION	-0.23667	-0.83565	0.6934	0.85192	1	0.351	0.315	0.241	0.845	0.141
LEE_CALORIE_RESTRICTION_NEOCORTEX_UP	80	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_CALORIE_RESTRICTION_NEOCORTEX_UP	-0.18511	-0.8353	0.726	0.8516	1	0.312	0.292	0.222	0.84481	0.14
SANSOM_WNT_PATHWAY_REQUIRE_MYC	57	http://www.broadinstitute.org/gsea/msigdb/cards/SANSOM_WNT_PATHWAY_REQUIRE_MYC	-0.22176	-0.8353	0.6959	0.85209	1	0.368	0.315	0.253	0.8453	0.14
BYSTROEM_CORRELATED_WITH_IL5_UP	47	http://www.broadinstitute.org/gsea/msigdb/cards/BYSTROEM_CORRELATED_WITH_IL5_UP	-0.21298	-0.83518	0.6932	0.85135	1	0.404	0.351	0.263	0.84437	0.139
PACHER_TARGETS_OF_IGF1_AND_IGF2_UP	34	http://www.broadinstitute.org/gsea/msigdb/cards/PACHER_TARGETS_OF_IGF1_AND_IGF2_UP	-0.26525	-0.8351	0.6312	0.851	1	0.0588	0.00533	0.0586	0.84388	0.139
GROSS_HYPOXIA_VIA_ELK3_ONLY_DN	40	http://www.broadinstitute.org/gsea/msigdb/cards/GROSS_HYPOXIA_VIA_ELK3_ONLY_DN	-0.19457	-0.83458	0.6369	0.85152	1	0.55	0.482	0.285	0.84491	0.139
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	32	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.23761	-0.83411	0.7099	0.85188	1	0.25	0.284	0.179	0.84469	0.137
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	21	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	-0.31949	-0.834	0.7131	0.85157	1	0.19	0.111	0.169	0.8442	0.135
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	24	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	-0.22842	-0.83358	0.7077	0.85189	1	0.417	0.373	0.262	0.84486	0.137
MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3	33	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3	-0.2533	-0.83329	0.7091	0.85194	1	0.394	0.323	0.267	0.84486	0.137
GENTILE_UV_LOW_DOSE_UP	26	http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_LOW_DOSE_UP	-0.26625	-0.83298	0.6454	0.85202	1	0.538	0.455	0.294	0.84468	0.137
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	24	http://www.broadinstitute.org/gsea/msigdb/cards/SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	-0.30728	-0.83229	0.744	0.85277	1	0.208	0.145	0.178	0.84616	0.137
CUI_TCF21_TARGETS_2_UP	413	http://www.broadinstitute.org/gsea/msigdb/cards/CUI_TCF21_TARGETS_2_UP	-0.18363	-0.83195	0.707	0.85292	1	0.278	0.261	0.209	0.84642	0.138
AMUNDSON_DNA_DAMAGE_RESPONSE_TP53	15	http://www.broadinstitute.org/gsea/msigdb/cards/AMUNDSON_DNA_DAMAGE_RESPONSE_TP53	-0.30035	-0.83173	0.6282	0.85289	1	0.533	0.418	0.311	0.84637	0.136
LI_CYTIDINE_ANALOG_PATHWAY	16	http://www.broadinstitute.org/gsea/msigdb/cards/LI_CYTIDINE_ANALOG_PATHWAY	-0.2521	-0.82999	0.689	0.85555	1	0.25	0.199	0.2	0.84914	0.142
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN	129	http://www.broadinstitute.org/gsea/msigdb/cards/VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN	-0.20855	-0.82995	0.7091	0.85514	1	0.434	0.36	0.279	0.84884	0.142
NEWMAN_ERCC6_TARGETS_DN	37	http://www.broadinstitute.org/gsea/msigdb/cards/NEWMAN_ERCC6_TARGETS_DN	-0.33899	-0.82934	0.7505	0.85578	1	0.432	0.233	0.332	0.84891	0.142
LINDVALL_IMMORTALIZED_BY_TERT_UP	73	http://www.broadinstitute.org/gsea/msigdb/cards/LINDVALL_IMMORTALIZED_BY_TERT_UP	-0.25928	-0.8291	0.6954	0.85571	1	0.26	0.189	0.212	0.84847	0.142
AFFAR_YY1_TARGETS_DN	228	http://www.broadinstitute.org/gsea/msigdb/cards/AFFAR_YY1_TARGETS_DN	-0.19243	-0.82815	0.7703	0.85698	1	0.11	0.097	0.0999	0.85056	0.142
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	36	http://www.broadinstitute.org/gsea/msigdb/cards/SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	-0.21682	-0.82801	0.7558	0.85672	1	0.0833	0.0369	0.0804	0.85028	0.142
NIELSEN_SCHWANNOMA_UP	17	http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_SCHWANNOMA_UP	-0.28555	-0.82784	0.7205	0.85653	1	0.647	0.425	0.372	0.85043	0.14
CHO_NR4A1_TARGETS	31	http://www.broadinstitute.org/gsea/msigdb/cards/CHO_NR4A1_TARGETS	-0.26073	-0.82742	0.7421	0.85682	1	0.452	0.349	0.294	0.8508	0.138
LI_ADIPOGENESIS_BY_ACTIVATED_PPARG	17	http://www.broadinstitute.org/gsea/msigdb/cards/LI_ADIPOGENESIS_BY_ACTIVATED_PPARG	-0.3055	-0.82709	0.6881	0.85695	1	0.471	0.314	0.323	0.85079	0.14
KIM_GERMINAL_CENTER_T_HELPER_DN	23	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_GERMINAL_CENTER_T_HELPER_DN	-0.26089	-0.82681	0.7193	0.85694	1	0.478	0.319	0.326	0.85072	0.14
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	-0.28873	-0.82671	0.69	0.85664	1	0.476	0.378	0.296	0.85051	0.138
RUIZ_TNC_TARGETS_UP	148	http://www.broadinstitute.org/gsea/msigdb/cards/RUIZ_TNC_TARGETS_UP	-0.28514	-0.82651	0.6789	0.85653	1	0.236	0.152	0.202	0.85003	0.136
ZEMBUTSU_SENSITIVITY_TO_CISPLATIN	18	http://www.broadinstitute.org/gsea/msigdb/cards/ZEMBUTSU_SENSITIVITY_TO_CISPLATIN	-0.26842	-0.82598	0.6627	0.85704	1	0.5	0.393	0.304	0.84998	0.136
SENESE_HDAC1_AND_HDAC2_TARGETS_DN	214	http://www.broadinstitute.org/gsea/msigdb/cards/SENESE_HDAC1_AND_HDAC2_TARGETS_DN	-0.22264	-0.82544	0.7098	0.85754	1	0.168	0.112	0.151	0.85123	0.138
HOOI_ST7_TARGETS_UP	86	http://www.broadinstitute.org/gsea/msigdb/cards/HOOI_ST7_TARGETS_UP	-0.22111	-0.82533	0.7816	0.85724	1	0.209	0.148	0.179	0.85116	0.136
BIOCARTA_SPRY_PATHWAY	17	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_SPRY_PATHWAY	-0.25926	-0.82472	0.7323	0.85786	1	0.471	0.369	0.297	0.852	0.139
BIOCARTA_MTA3_PATHWAY	18	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_MTA3_PATHWAY	-0.24899	-0.82412	0.7038	0.85845	1	0.333	0.275	0.242	0.8525	0.138
DUTERTRE_ESTRADIOL_RESPONSE_6HR_DN	88	http://www.broadinstitute.org/gsea/msigdb/cards/DUTERTRE_ESTRADIOL_RESPONSE_6HR_DN	-0.26316	-0.82342	0.7392	0.85923	1	0.273	0.181	0.224	0.85412	0.141
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP	23	http://www.broadinstitute.org/gsea/msigdb/cards/MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP	-0.23068	-0.82319	0.7692	0.8592	1	0.13	0.122	0.115	0.85449	0.14
CHIBA_RESPONSE_TO_TSA_DN	22	http://www.broadinstitute.org/gsea/msigdb/cards/CHIBA_RESPONSE_TO_TSA_DN	-0.33354	-0.82309	0.7461	0.85887	1	0.364	0.198	0.292	0.85401	0.139
WANG_CISPLATIN_RESPONSE_AND_XPC_DN	219	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_CISPLATIN_RESPONSE_AND_XPC_DN	-0.20913	-0.8221	0.7014	0.86016	1	0.155	0.142	0.134	0.85525	0.141
MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP	65	http://www.broadinstitute.org/gsea/msigdb/cards/MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP	-0.23298	-0.82163	0.7297	0.8605	1	0.169	0.145	0.145	0.85577	0.14
SENESE_HDAC1_TARGETS_UP	434	http://www.broadinstitute.org/gsea/msigdb/cards/SENESE_HDAC1_TARGETS_UP	-0.21887	-0.82146	0.7728	0.86034	1	0.191	0.166	0.162	0.85558	0.14
BROWNE_HCMV_INFECTION_12HR_UP	103	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_12HR_UP	-0.20429	-0.82119	0.7704	0.8603	1	0.243	0.204	0.194	0.85544	0.138
TSENG_ADIPOGENIC_POTENTIAL_DN	46	http://www.broadinstitute.org/gsea/msigdb/cards/TSENG_ADIPOGENIC_POTENTIAL_DN	-0.27096	-0.82118	0.6854	0.85983	1	0.304	0.228	0.235	0.85495	0.138
REACTOME_STRIATED_MUSCLE_CONTRACTION	27	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_STRIATED_MUSCLE_CONTRACTION	-0.24272	-0.82032	0.7108	0.86093	1	0.519	0.372	0.326	0.85641	0.138
PID_WNT_CANONICAL_PATHWAY	20	http://www.broadinstitute.org/gsea/msigdb/cards/PID_WNT_CANONICAL_PATHWAY	-0.24793	-0.82026	0.6331	0.86056	1	0.35	0.242	0.266	0.85637	0.136
AMUNDSON_POOR_SURVIVAL_AFTER_GAMMA_RADIATION_2G	167	http://www.broadinstitute.org/gsea/msigdb/cards/AMUNDSON_POOR_SURVIVAL_AFTER_GAMMA_RADIATION_2G	-0.18103	-0.82017	0.7919	0.86028	1	0.246	0.244	0.187	0.85639	0.136
YAGI_AML_WITH_11Q23_REARRANGED	330	http://www.broadinstitute.org/gsea/msigdb/cards/YAGI_AML_WITH_11Q23_REARRANGED	-0.16672	-0.81952	0.7952	0.861	1	0.358	0.358	0.232	0.85705	0.138
PID_FGF_PATHWAY	54	http://www.broadinstitute.org/gsea/msigdb/cards/PID_FGF_PATHWAY	-0.21565	-0.81946	0.7736	0.86062	1	0.407	0.334	0.272	0.85657	0.136
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP	20	http://www.broadinstitute.org/gsea/msigdb/cards/TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP	-0.26426	-0.81904	0.7515	0.86091	1	0.45	0.238	0.343	0.8566	0.134
FRASOR_TAMOXIFEN_RESPONSE_UP	51	http://www.broadinstitute.org/gsea/msigdb/cards/FRASOR_TAMOXIFEN_RESPONSE_UP	-0.20624	-0.81895	0.7705	0.86061	1	0.549	0.46	0.297	0.85613	0.134
MACLACHLAN_BRCA1_TARGETS_UP	20	http://www.broadinstitute.org/gsea/msigdb/cards/MACLACHLAN_BRCA1_TARGETS_UP	-0.24821	-0.81892	0.6615	0.86017	1	0.25	0.308	0.173	0.85565	0.133
BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP	49	http://www.broadinstitute.org/gsea/msigdb/cards/BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP	-0.20185	-0.81873	0.7076	0.86003	1	0.449	0.403	0.268	0.85516	0.132
WANG_LSD1_TARGETS_UP	23	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_LSD1_TARGETS_UP	-0.29055	-0.81834	0.6529	0.86025	1	0.609	0.444	0.339	0.85568	0.134
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP	33	http://www.broadinstitute.org/gsea/msigdb/cards/HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP	-0.24888	-0.81817	0.7715	0.86007	1	0.152	0.0654	0.142	0.85584	0.134
CHANDRAN_METASTASIS_DN	287	http://www.broadinstitute.org/gsea/msigdb/cards/CHANDRAN_METASTASIS_DN	-0.2194	-0.81657	0.7015	0.86256	1	0.303	0.236	0.234	0.85814	0.137
REACTOME_TELOMERE_MAINTENANCE	63	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TELOMERE_MAINTENANCE	-0.24181	-0.81653	0.761	0.86213	1	0.429	0.318	0.293	0.85792	0.137
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	29	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	-0.20924	-0.81607	0.7196	0.86249	1	0.724	0.502	0.361	0.85791	0.137
LIU_TOPBP1_TARGETS	15	http://www.broadinstitute.org/gsea/msigdb/cards/LIU_TOPBP1_TARGETS	-0.28577	-0.81607	0.7481	0.86201	1	0.667	0.367	0.422	0.85743	0.133
ZHOU_TNF_SIGNALING_4HR	54	http://www.broadinstitute.org/gsea/msigdb/cards/ZHOU_TNF_SIGNALING_4HR	-0.24818	-0.81601	0.7122	0.86163	1	0.241	0.182	0.197	0.85721	0.13
PEART_HDAC_PROLIFERATION_CLUSTER_UP	55	http://www.broadinstitute.org/gsea/msigdb/cards/PEART_HDAC_PROLIFERATION_CLUSTER_UP	-0.22723	-0.81468	0.752	0.86347	1	0.145	0.12	0.128	0.85893	0.137
ZHAN_LATE_DIFFERENTIATION_GENES_UP	32	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_LATE_DIFFERENTIATION_GENES_UP	-0.30113	-0.81382	0.6436	0.86449	1	0.156	0.0897	0.142	0.8593	0.135
HADDAD_B_LYMPHOCYTE_PROGENITOR	271	http://www.broadinstitute.org/gsea/msigdb/cards/HADDAD_B_LYMPHOCYTE_PROGENITOR	-0.17618	-0.81334	0.9434	0.86486	1	0.273	0.265	0.203	0.85963	0.137
PID_REG_GR_PATHWAY	80	http://www.broadinstitute.org/gsea/msigdb/cards/PID_REG_GR_PATHWAY	-0.18107	-0.81285	0.7802	0.86519	1	0.325	0.285	0.233	0.86019	0.135
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP	59	http://www.broadinstitute.org/gsea/msigdb/cards/BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP	-0.32351	-0.81283	0.6906	0.86475	1	0.22	0.0979	0.199	0.85971	0.134
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	18	http://www.broadinstitute.org/gsea/msigdb/cards/CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	-0.30544	-0.81251	0.6837	0.86481	1	0.611	0.371	0.385	0.86002	0.134
CHUNG_BLISTER_CYTOTOXICITY_UP	126	http://www.broadinstitute.org/gsea/msigdb/cards/CHUNG_BLISTER_CYTOTOXICITY_UP	-0.17924	-0.81249	0.8056	0.86437	1	0.198	0.21	0.157	0.85954	0.132
SANA_RESPONSE_TO_IFNG_DN	80	http://www.broadinstitute.org/gsea/msigdb/cards/SANA_RESPONSE_TO_IFNG_DN	-0.24262	-0.81102	0.7713	0.86645	1	0.162	0.108	0.145	0.86366	0.137
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_UP	30	http://www.broadinstitute.org/gsea/msigdb/cards/LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_UP	-0.25444	-0.80979	0.737	0.86812	1	0.167	0.102	0.15	0.86466	0.139
DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN	280	http://www.broadinstitute.org/gsea/msigdb/cards/DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN	-0.15132	-0.80951	0.7095	0.86813	1	0.307	0.324	0.21	0.86418	0.139
NAKAMURA_ADIPOGENESIS_LATE_UP	100	http://www.broadinstitute.org/gsea/msigdb/cards/NAKAMURA_ADIPOGENESIS_LATE_UP	-0.23426	-0.8095	0.7308	0.86766	1	0.18	0.145	0.155	0.86387	0.139
LAU_APOPTOSIS_CDKN2A_UP	53	http://www.broadinstitute.org/gsea/msigdb/cards/LAU_APOPTOSIS_CDKN2A_UP	-0.19386	-0.80938	0.7495	0.86738	1	0.0566	0.0153	0.0559	0.86428	0.137
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP	56	http://www.broadinstitute.org/gsea/msigdb/cards/JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP	-0.23572	-0.8093	0.653	0.86704	1	0.321	0.26	0.238	0.86391	0.137
WU_HBX_TARGETS_2_DN	15	http://www.broadinstitute.org/gsea/msigdb/cards/WU_HBX_TARGETS_2_DN	-0.28502	-0.80917	0.6538	0.86681	1	0.467	0.399	0.28	0.86343	0.135
FUJII_YBX1_TARGETS_UP	40	http://www.broadinstitute.org/gsea/msigdb/cards/FUJII_YBX1_TARGETS_UP	-0.27108	-0.80899	0.7155	0.86666	1	0.2	0.1	0.18	0.86316	0.135
REACTOME_SIGNALLING_TO_ERKS	36	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALLING_TO_ERKS	-0.20437	-0.80809	0.7134	0.86772	1	0.389	0.334	0.259	0.86364	0.137
VALK_AML_CLUSTER_9	35	http://www.broadinstitute.org/gsea/msigdb/cards/VALK_AML_CLUSTER_9	-0.23185	-0.80768	0.7032	0.86793	1	0.457	0.391	0.279	0.86475	0.136
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP	20	http://www.broadinstitute.org/gsea/msigdb/cards/FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP	-0.3357	-0.80763	0.7303	0.86755	1	0.3	0.102	0.27	0.86445	0.136
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	31	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	-0.23447	-0.80739	0.7041	0.86751	1	0.258	0.264	0.19	0.86423	0.135
POOLA_INVASIVE_BREAST_CANCER_DN	133	http://www.broadinstitute.org/gsea/msigdb/cards/POOLA_INVASIVE_BREAST_CANCER_DN	-0.17009	-0.8067	0.8267	0.86824	1	0.293	0.294	0.208	0.86504	0.136
BROWNE_HCMV_INFECTION_1HR_DN	215	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_1HR_DN	-0.17295	-0.80632	0.7936	0.86844	1	0.395	0.369	0.251	0.86608	0.136
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	245	http://www.broadinstitute.org/gsea/msigdb/cards/DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	-0.22828	-0.80615	0.7329	0.86827	1	0.241	0.186	0.198	0.8656	0.136
SHIN_B_CELL_LYMPHOMA_CLUSTER_9	19	http://www.broadinstitute.org/gsea/msigdb/cards/SHIN_B_CELL_LYMPHOMA_CLUSTER_9	-0.29858	-0.80507	0.8012	0.86967	1	0.632	0.394	0.383	0.86574	0.137
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	209	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	-0.17519	-0.80404	0.7773	0.87095	1	0.407	0.38	0.254	0.86659	0.137
LABBE_TGFB1_TARGETS_UP	97	http://www.broadinstitute.org/gsea/msigdb/cards/LABBE_TGFB1_TARGETS_UP	-0.22042	-0.80397	0.7099	0.87058	1	0.33	0.308	0.229	0.86611	0.137
APRELIKOVA_BRCA1_TARGETS	49	http://www.broadinstitute.org/gsea/msigdb/cards/APRELIKOVA_BRCA1_TARGETS	-0.26023	-0.80395	0.7741	0.87015	1	0.245	0.203	0.195	0.86563	0.137
BENPORATH_MYC_TARGETS_WITH_EBOX	219	http://www.broadinstitute.org/gsea/msigdb/cards/BENPORATH_MYC_TARGETS_WITH_EBOX	-0.15632	-0.80252	0.7703	0.87213	1	0.306	0.318	0.211	0.86785	0.141
BIOCARTA_IL6_PATHWAY	20	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_IL6_PATHWAY	-0.27298	-0.80195	0.7284	0.87258	1	0.5	0.358	0.321	0.86835	0.141
KEGG_ABC_TRANSPORTERS	44	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ABC_TRANSPORTERS	-0.23775	-0.80171	0.7351	0.87253	1	0.455	0.36	0.292	0.86815	0.141
YANG_BCL3_TARGETS_UP	348	http://www.broadinstitute.org/gsea/msigdb/cards/YANG_BCL3_TARGETS_UP	-0.18659	-0.80105	0.8775	0.87317	1	0.21	0.196	0.171	0.86961	0.145
LE_EGR2_TARGETS_DN	104	http://www.broadinstitute.org/gsea/msigdb/cards/LE_EGR2_TARGETS_DN	-0.20353	-0.80054	0.749	0.87359	1	0.154	0.116	0.137	0.86996	0.143
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	180	http://www.broadinstitute.org/gsea/msigdb/cards/ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	-0.1644	-0.80035	0.8356	0.87341	1	0.244	0.242	0.187	0.86948	0.141
JOHNSTONE_PARVB_TARGETS_3_UP	403	http://www.broadinstitute.org/gsea/msigdb/cards/JOHNSTONE_PARVB_TARGETS_3_UP	-0.17176	-0.80027	0.737	0.87306	1	0.203	0.209	0.164	0.86922	0.141
TERAMOTO_OPN_TARGETS_CLUSTER_6	26	http://www.broadinstitute.org/gsea/msigdb/cards/TERAMOTO_OPN_TARGETS_CLUSTER_6	-0.27185	-0.80002	0.7089	0.87304	1	0.308	0.227	0.238	0.86953	0.141
REACTOME_DEFENSINS	26	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DEFENSINS	-0.34545	-0.79988	0.786	0.87279	1	0.269	0.128	0.235	0.86905	0.139
BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN	45	http://www.broadinstitute.org/gsea/msigdb/cards/BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN	-0.27419	-0.79926	0.7324	0.87331	1	0.422	0.342	0.278	0.87057	0.141
BIOCARTA_PGC1A_PATHWAY	23	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_PGC1A_PATHWAY	-0.19085	-0.79877	0.7556	0.87371	1	0.391	0.383	0.242	0.87096	0.139
KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION	30	http://www.broadinstitute.org/gsea/msigdb/cards/KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION	-0.26167	-0.79807	0.6898	0.8744	1	0.433	0.412	0.255	0.87083	0.141
BROWNE_HCMV_INFECTION_10HR_DN	54	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_10HR_DN	-0.25495	-0.79797	0.7606	0.87412	1	0.296	0.233	0.228	0.87075	0.139
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	87	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	-0.19388	-0.79776	0.7618	0.87397	1	0.092	0.0732	0.0855	0.8708	0.139
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL	16	http://www.broadinstitute.org/gsea/msigdb/cards/LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL	-0.28135	-0.7975	0.7271	0.87396	1	0.125	0.0579	0.118	0.87098	0.139
SHEPARD_CRUSH_AND_BURN_MUTANT_UP	187	http://www.broadinstitute.org/gsea/msigdb/cards/SHEPARD_CRUSH_AND_BURN_MUTANT_UP	-0.16696	-0.79708	0.7529	0.87424	1	0.31	0.297	0.22	0.87223	0.138
CHENG_RESPONSE_TO_NICKEL_ACETATE	43	http://www.broadinstitute.org/gsea/msigdb/cards/CHENG_RESPONSE_TO_NICKEL_ACETATE	-0.19512	-0.79707	0.8094	0.87379	1	0.14	0.148	0.119	0.87175	0.138
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS	39	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS	-0.23144	-0.79687	0.7261	0.87363	1	0.154	0.123	0.135	0.87157	0.136
HELLER_SILENCED_BY_METHYLATION_DN	101	http://www.broadinstitute.org/gsea/msigdb/cards/HELLER_SILENCED_BY_METHYLATION_DN	-0.2048	-0.79647	0.7992	0.87383	1	0.228	0.198	0.183	0.87148	0.138
DASU_IL6_SIGNALING_SCAR_DN	15	http://www.broadinstitute.org/gsea/msigdb/cards/DASU_IL6_SIGNALING_SCAR_DN	-0.40527	-0.79629	0.7002	0.87365	1	0.467	0.215	0.366	0.87116	0.136
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN	107	http://www.broadinstitute.org/gsea/msigdb/cards/LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN	-0.1989	-0.79611	0.798	0.87347	1	0.467	0.388	0.287	0.87093	0.138
DOANE_BREAST_CANCER_CLASSES_UP	70	http://www.broadinstitute.org/gsea/msigdb/cards/DOANE_BREAST_CANCER_CLASSES_UP	-0.20725	-0.79605	0.7623	0.87311	1	0.443	0.356	0.286	0.87069	0.133
SA_PTEN_PATHWAY	17	http://www.broadinstitute.org/gsea/msigdb/cards/SA_PTEN_PATHWAY	-0.29074	-0.79411	0.7444	0.876	1	0.118	0.0652	0.11	0.87333	0.14
