GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
BIOCARTA_ETS_PATHWAY	18	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_ETS_PATHWAY	0.22197	0.74775	0.7992	0.99779	1	0.333	0.187	0.271	0.99623	0.484
REACTOME_SIGNALING_BY_ERBB2	97	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ERBB2	0.15599	0.74643	0.9141	0.99915	1	0.237	0.203	0.19	0.99779	0.488
PID_IGF1_PATHWAY	30	http://www.broadinstitute.org/gsea/msigdb/cards/PID_IGF1_PATHWAY	0.25543	0.7459	0.8196	0.9992	1	0.233	0.139	0.201	0.99814	0.489
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	20	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.23072	0.74542	0.8189	0.99916	1	0.35	0.204	0.279	0.99845	0.49
HOWLIN_CITED1_TARGETS_1_UP	33	http://www.broadinstitute.org/gsea/msigdb/cards/HOWLIN_CITED1_TARGETS_1_UP	0.23208	0.74537	0.8337	0.99847	1	0.0909	0.051	0.0864	0.99765	0.488
PID_NCADHERIN_PATHWAY	33	http://www.broadinstitute.org/gsea/msigdb/cards/PID_NCADHERIN_PATHWAY	0.24063	0.74508	0.8265	0.99812	1	0.0606	0.0121	0.0599	0.99752	0.481
MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3	38	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3	0.2107	0.74471	0.8243	0.99793	1	0.0789	0.0414	0.0758	0.99761	0.485
YUAN_ZNF143_PARTNERS	21	http://www.broadinstitute.org/gsea/msigdb/cards/YUAN_ZNF143_PARTNERS	0.21352	0.74469	0.7721	0.99718	1	0.429	0.27	0.313	0.99682	0.479
BEIER_GLIOMA_STEM_CELL_UP	35	http://www.broadinstitute.org/gsea/msigdb/cards/BEIER_GLIOMA_STEM_CELL_UP	0.22477	0.74331	0.8234	0.99857	1	0.2	0.146	0.171	0.99851	0.486
CHOI_ATL_STAGE_PREDICTOR	40	http://www.broadinstitute.org/gsea/msigdb/cards/CHOI_ATL_STAGE_PREDICTOR	0.28986	0.74313	0.8067	0.99806	1	0.4	0.195	0.323	0.99807	0.486
XU_GH1_AUTOCRINE_TARGETS_DN	134	http://www.broadinstitute.org/gsea/msigdb/cards/XU_GH1_AUTOCRINE_TARGETS_DN	0.19936	0.74267	0.8599	0.99801	1	0.187	0.142	0.161	0.99783	0.487
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.27007	0.74206	0.8144	0.99822	1	0.0667	0.00907	0.0661	0.99798	0.489
KIM_GASTRIC_CANCER_CHEMOSENSITIVITY	98	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_GASTRIC_CANCER_CHEMOSENSITIVITY	0.1682	0.74191	0.8846	0.99767	1	0.173	0.152	0.148	0.99734	0.486
KIM_TIAL1_TARGETS	30	http://www.broadinstitute.org/gsea/msigdb/cards/KIM_TIAL1_TARGETS	0.19077	0.74181	0.8192	0.99703	1	0.233	0.19	0.189	0.99654	0.478
DANG_REGULATED_BY_MYC_UP	71	http://www.broadinstitute.org/gsea/msigdb/cards/DANG_REGULATED_BY_MYC_UP	0.178	0.74167	0.7984	0.99647	1	0.183	0.128	0.16	0.99588	0.477
ZHENG_GLIOBLASTOMA_PLASTICITY_UP	241	http://www.broadinstitute.org/gsea/msigdb/cards/ZHENG_GLIOBLASTOMA_PLASTICITY_UP	0.15582	0.74117	0.8523	0.99648	1	0.083	0.0785	0.0772	0.99634	0.482
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_DN	18	http://www.broadinstitute.org/gsea/msigdb/cards/PARK_HSC_VS_MULTIPOTENT_PROGENITORS_DN	0.28728	0.7411	0.8248	0.9958	1	0.111	0.0219	0.109	0.99569	0.479
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	108	http://www.broadinstitute.org/gsea/msigdb/cards/COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	0.22995	0.74087	0.8506	0.99536	1	0.176	0.117	0.156	0.99514	0.476
BIOCARTA_INTEGRIN_PATHWAY	38	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_INTEGRIN_PATHWAY	0.2302	0.74069	0.8358	0.99485	1	0.237	0.171	0.197	0.99544	0.476
PID_ECADHERIN_NASCENT_AJ_PATHWAY	38	http://www.broadinstitute.org/gsea/msigdb/cards/PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.23536	0.74044	0.8084	0.99445	1	0.421	0.263	0.311	0.99476	0.474
BIOCARTA_ACTINY_PATHWAY	20	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_ACTINY_PATHWAY	0.26655	0.74023	0.832	0.994	1	0.2	0.0873	0.183	0.99432	0.473
GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN	54	http://www.broadinstitute.org/gsea/msigdb/cards/GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN	0.20691	0.73984	0.8436	0.99383	1	0.185	0.129	0.162	0.99441	0.472
YIH_RESPONSE_TO_ARSENITE_C4	16	http://www.broadinstitute.org/gsea/msigdb/cards/YIH_RESPONSE_TO_ARSENITE_C4	0.26156	0.73974	0.778	0.99318	1	0.125	0.0329	0.121	0.99362	0.472
BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN	28	http://www.broadinstitute.org/gsea/msigdb/cards/BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN	0.21021	0.73911	0.8913	0.99341	1	0.107	0.0873	0.0979	0.99368	0.472
MAEKAWA_ATF2_TARGETS	24	http://www.broadinstitute.org/gsea/msigdb/cards/MAEKAWA_ATF2_TARGETS	0.19722	0.73864	0.8496	0.99343	1	0.208	0.143	0.179	0.99298	0.472
SU_KIDNEY	15	http://www.broadinstitute.org/gsea/msigdb/cards/SU_KIDNEY	0.28475	0.73863	0.7386	0.99267	1	0.133	0.039	0.128	0.99233	0.47
SESTO_RESPONSE_TO_UV_C4	20	http://www.broadinstitute.org/gsea/msigdb/cards/SESTO_RESPONSE_TO_UV_C4	0.22365	0.73854	0.7632	0.99204	1	0.25	0.148	0.213	0.99155	0.468
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN	54	http://www.broadinstitute.org/gsea/msigdb/cards/LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN	0.21988	0.73825	0.7869	0.99167	1	0.204	0.141	0.175	0.99184	0.466
PID_ANTHRAX_PATHWAY	15	http://www.broadinstitute.org/gsea/msigdb/cards/PID_ANTHRAX_PATHWAY	0.25927	0.73666	0.8214	0.99334	1	0.333	0.193	0.269	0.99461	0.471
XU_GH1_AUTOCRINE_TARGETS_UP	243	http://www.broadinstitute.org/gsea/msigdb/cards/XU_GH1_AUTOCRINE_TARGETS_UP	0.15926	0.7358	0.9084	0.99387	1	0.132	0.118	0.117	0.99471	0.474
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_TRANS	181	http://www.broadinstitute.org/gsea/msigdb/cards/BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_TRANS	0.1521	0.73575	0.9575	0.99318	1	0.215	0.18	0.178	0.99393	0.472
SCIBETTA_KDM5B_TARGETS_DN	76	http://www.broadinstitute.org/gsea/msigdb/cards/SCIBETTA_KDM5B_TARGETS_DN	0.21739	0.73566	0.9129	0.99253	1	0.263	0.171	0.219	0.99316	0.469
KYNG_DNA_DAMAGE_BY_4NQO	36	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_BY_4NQO	0.22702	0.73462	0.8925	0.99333	1	0.278	0.152	0.236	0.99409	0.47
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	40	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.20464	0.7343	0.8882	0.99304	1	0.1	0.0558	0.0946	0.99362	0.47
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN	217	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN	0.17399	0.73419	0.9151	0.99244	1	0.166	0.15	0.142	0.99284	0.468
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN	415	http://www.broadinstitute.org/gsea/msigdb/cards/PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN	0.14981	0.73318	0.9667	0.99318	1	0.147	0.132	0.13	0.99444	0.474
ODONNELL_TFRC_TARGETS_DN	129	http://www.broadinstitute.org/gsea/msigdb/cards/ODONNELL_TFRC_TARGETS_DN	0.2133	0.73296	0.8038	0.99271	1	0.24	0.176	0.199	0.99425	0.472
JIANG_HYPOXIA_NORMAL	295	http://www.broadinstitute.org/gsea/msigdb/cards/JIANG_HYPOXIA_NORMAL	0.18344	0.73262	0.9035	0.99245	1	0.22	0.169	0.185	0.99404	0.472
BIOCARTA_RAS_PATHWAY	23	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_RAS_PATHWAY	0.24096	0.73226	0.8396	0.99228	1	0.0435	0.00284	0.0434	0.9939	0.471
PECE_MAMMARY_STEM_CELL_UP	137	http://www.broadinstitute.org/gsea/msigdb/cards/PECE_MAMMARY_STEM_CELL_UP	0.15914	0.73183	0.8827	0.99216	1	0.168	0.15	0.143	0.99348	0.47
TANG_SENESCENCE_TP53_TARGETS_UP	32	http://www.broadinstitute.org/gsea/msigdb/cards/TANG_SENESCENCE_TP53_TARGETS_UP	0.21869	0.73157	0.8869	0.99178	1	0.156	0.107	0.14	0.99316	0.466
DELACROIX_RARG_BOUND_MEF	352	http://www.broadinstitute.org/gsea/msigdb/cards/DELACROIX_RARG_BOUND_MEF	0.14503	0.7311	0.8735	0.99174	1	0.0881	0.0816	0.082	0.99329	0.468
LI_WILMS_TUMOR_ANAPLASTIC_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/LI_WILMS_TUMOR_ANAPLASTIC_UP	0.2805	0.73093	0.6975	0.99121	1	0.105	0.0301	0.102	0.99269	0.467
BLUM_RESPONSE_TO_SALIRASIB_UP	236	http://www.broadinstitute.org/gsea/msigdb/cards/BLUM_RESPONSE_TO_SALIRASIB_UP	0.17123	0.7309	0.8655	0.99049	1	0.242	0.205	0.194	0.99193	0.467
REACTOME_INSULIN_RECEPTOR_RECYCLING	23	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INSULIN_RECEPTOR_RECYCLING	0.19961	0.73052	0.8907	0.9903	1	0.435	0.242	0.33	0.99189	0.462
BIOCARTA_P53_PATHWAY	16	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_P53_PATHWAY	0.25103	0.73023	0.8354	0.98996	1	0.5	0.243	0.379	0.99136	0.463
SUZUKI_RESPONSE_TO_TSA	18	http://www.broadinstitute.org/gsea/msigdb/cards/SUZUKI_RESPONSE_TO_TSA	0.25791	0.72967	0.8205	0.99007	1	0.278	0.192	0.225	0.99168	0.463
KYNG_WERNER_SYNDROM_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_WERNER_SYNDROM_UP	0.30388	0.72876	0.8057	0.99064	1	0.316	0.131	0.275	0.99229	0.466
RAMASWAMY_METASTASIS_UP	63	http://www.broadinstitute.org/gsea/msigdb/cards/RAMASWAMY_METASTASIS_UP	0.19298	0.72859	0.8124	0.99015	1	0.286	0.221	0.223	0.99175	0.463
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP	16	http://www.broadinstitute.org/gsea/msigdb/cards/TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP	0.26329	0.72804	0.8947	0.99019	1	0.125	0.0557	0.118	0.99131	0.464
ZHAN_V1_LATE_DIFFERENTIATION_GENES_DN	15	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_V1_LATE_DIFFERENTIATION_GENES_DN	0.28097	0.72762	0.8025	0.99011	1	0.267	0.168	0.222	0.99168	0.467
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	16	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.21716	0.72749	0.7875	0.98952	1	0.0625	0.0108	0.0619	0.99099	0.462
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	125	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.16129	0.72649	0.931	0.99028	1	0.232	0.202	0.186	0.99163	0.465
ENK_UV_RESPONSE_EPIDERMIS_DN	495	http://www.broadinstitute.org/gsea/msigdb/cards/ENK_UV_RESPONSE_EPIDERMIS_DN	0.17281	0.72615	0.92	0.98999	1	0.202	0.171	0.171	0.99119	0.463
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	35	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.20518	0.72612	0.7306	0.98928	1	0.143	0.1	0.129	0.99074	0.461
PID_FAK_PATHWAY	58	http://www.broadinstitute.org/gsea/msigdb/cards/PID_FAK_PATHWAY	0.24479	0.72509	0.856	0.99003	1	0.241	0.171	0.201	0.99086	0.464
ALFANO_MYC_TARGETS	229	http://www.broadinstitute.org/gsea/msigdb/cards/ALFANO_MYC_TARGETS	0.1568	0.72507	0.921	0.98932	1	0.166	0.156	0.141	0.9901	0.46
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	345	http://www.broadinstitute.org/gsea/msigdb/cards/DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	0.13574	0.72433	0.9551	0.98966	1	0.162	0.168	0.137	0.99	0.465
GALLUZZI_PERMEABILIZE_MITOCHONDRIA	43	http://www.broadinstitute.org/gsea/msigdb/cards/GALLUZZI_PERMEABILIZE_MITOCHONDRIA	0.2079	0.72348	0.8398	0.99017	1	0.302	0.196	0.243	0.99098	0.469
KEGG_BLADDER_CANCER	40	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_BLADDER_CANCER	0.17159	0.72339	0.8787	0.98956	1	0.25	0.196	0.201	0.99055	0.464
WHITFIELD_CELL_CYCLE_G1_S	132	http://www.broadinstitute.org/gsea/msigdb/cards/WHITFIELD_CELL_CYCLE_G1_S	0.18753	0.72328	0.8843	0.98896	1	0.364	0.24	0.278	0.99049	0.463
BIOCARTA_PITX2_PATHWAY	15	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_PITX2_PATHWAY	0.2391	0.72286	0.7884	0.98885	1	0.2	0.156	0.169	0.98999	0.46
BIOCARTA_NFAT_PATHWAY	54	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_NFAT_PATHWAY	0.19238	0.72272	0.9021	0.98828	1	0.278	0.222	0.217	0.98943	0.458
STANELLE_E2F1_TARGETS	29	http://www.broadinstitute.org/gsea/msigdb/cards/STANELLE_E2F1_TARGETS	0.19335	0.72109	0.8641	0.98992	1	0.207	0.164	0.173	0.99116	0.463
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR	28	http://www.broadinstitute.org/gsea/msigdb/cards/WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR	0.23584	0.72023	0.9251	0.99043	1	0.25	0.152	0.212	0.992	0.464
CLIMENT_BREAST_CANCER_COPY_NUMBER_UP	23	http://www.broadinstitute.org/gsea/msigdb/cards/CLIMENT_BREAST_CANCER_COPY_NUMBER_UP	0.20701	0.7201	0.8182	0.98984	1	0.087	0.0454	0.0831	0.99144	0.462
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN	24	http://www.broadinstitute.org/gsea/msigdb/cards/KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN	0.1966	0.72003	0.8555	0.98919	1	0.25	0.202	0.2	0.99068	0.461
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	481	http://www.broadinstitute.org/gsea/msigdb/cards/SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	0.1928	0.71989	0.8665	0.98862	1	0.218	0.166	0.186	0.9904	0.457
MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_7	16	http://www.broadinstitute.org/gsea/msigdb/cards/MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_7	0.28419	0.71988	0.8248	0.98788	1	0.188	0.108	0.167	0.98965	0.45
PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP	78	http://www.broadinstitute.org/gsea/msigdb/cards/PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP	0.15892	0.71907	0.8882	0.98822	1	0.218	0.182	0.179	0.98978	0.453
VANTVEER_BREAST_CANCER_BRCA1_UP	32	http://www.broadinstitute.org/gsea/msigdb/cards/VANTVEER_BREAST_CANCER_BRCA1_UP	0.18819	0.71878	0.9026	0.9879	1	0.188	0.151	0.159	0.98944	0.451
REACTOME_CIRCADIAN_CLOCK	51	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CIRCADIAN_CLOCK	0.22497	0.7184	0.788	0.98769	1	0.157	0.112	0.14	0.98982	0.453
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	192	http://www.broadinstitute.org/gsea/msigdb/cards/WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	0.28412	0.7184	0.7879	0.98696	1	0.297	0.156	0.253	0.98907	0.448
BURTON_ADIPOGENESIS_PEAK_AT_8HR	37	http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_PEAK_AT_8HR	0.22217	0.71758	0.8169	0.98738	1	0.162	0.081	0.149	0.99001	0.451
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP	338	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP	0.21156	0.71708	0.9284	0.9873	1	0.21	0.154	0.18	0.98955	0.447
MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN	349	http://www.broadinstitute.org/gsea/msigdb/cards/MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN	0.18848	0.7168	0.8902	0.98696	1	0.143	0.106	0.13	0.989	0.447
BARIS_THYROID_CANCER_DN	59	http://www.broadinstitute.org/gsea/msigdb/cards/BARIS_THYROID_CANCER_DN	0.21428	0.71589	0.8643	0.98751	1	0.22	0.156	0.186	0.98959	0.449
TCGA_GLIOBLASTOMA_COPY_NUMBER_DN	30	http://www.broadinstitute.org/gsea/msigdb/cards/TCGA_GLIOBLASTOMA_COPY_NUMBER_DN	0.25026	0.7157	0.8512	0.98703	1	0.367	0.216	0.288	0.9891	0.449
YAMAZAKI_TCEB3_TARGETS_UP	167	http://www.broadinstitute.org/gsea/msigdb/cards/YAMAZAKI_TCEB3_TARGETS_UP	0.21609	0.71475	0.8128	0.9876	1	0.162	0.109	0.145	0.98973	0.451
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	0.23814	0.71315	0.8594	0.98908	1	0.4	0.193	0.323	0.99114	0.458
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	86	http://www.broadinstitute.org/gsea/msigdb/cards/GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	0.20965	0.71314	0.7621	0.98835	1	0.221	0.175	0.183	0.9904	0.452
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	82	http://www.broadinstitute.org/gsea/msigdb/cards/GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	0.19537	0.7121	0.8899	0.98905	1	0.0732	0.0339	0.0709	0.99157	0.455
LU_AGING_BRAIN_UP	256	http://www.broadinstitute.org/gsea/msigdb/cards/LU_AGING_BRAIN_UP	0.21705	0.71149	0.8714	0.9891	1	0.227	0.17	0.19	0.9917	0.458
LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES	15	http://www.broadinstitute.org/gsea/msigdb/cards/LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES	0.2358	0.70899	0.8792	0.99174	1	0.4	0.225	0.31	0.99481	0.469
SENESE_HDAC1_TARGETS_DN	240	http://www.broadinstitute.org/gsea/msigdb/cards/SENESE_HDAC1_TARGETS_DN	0.19197	0.70883	0.8778	0.99119	1	0.2	0.157	0.17	0.99407	0.462
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.18989	0.70841	0.8366	0.99096	1	0.429	0.256	0.319	0.99439	0.464
KYNG_DNA_DAMAGE_BY_UV	62	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_BY_UV	0.191	0.70809	0.8862	0.99063	1	0.145	0.119	0.128	0.99398	0.461
COLDREN_GEFITINIB_RESISTANCE_UP	80	http://www.broadinstitute.org/gsea/msigdb/cards/COLDREN_GEFITINIB_RESISTANCE_UP	0.20626	0.70662	0.853	0.99194	1	0.2	0.15	0.171	0.99574	0.469
ONDER_CDH1_TARGETS_3_UP	17	http://www.broadinstitute.org/gsea/msigdb/cards/ONDER_CDH1_TARGETS_3_UP	0.2757	0.70553	0.8209	0.99257	1	0.118	0.0348	0.114	0.99659	0.472
PID_LPA4_PATHWAY	15	http://www.broadinstitute.org/gsea/msigdb/cards/PID_LPA4_PATHWAY	0.23103	0.70413	0.8296	0.99362	1	1	0.769	0.231	0.9979	0.476
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	466	http://www.broadinstitute.org/gsea/msigdb/cards/SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	0.11481	0.7041	0.9479	0.99292	1	0.238	0.223	0.189	0.99715	0.473
GAJATE_RESPONSE_TO_TRABECTEDIN_DN	18	http://www.broadinstitute.org/gsea/msigdb/cards/GAJATE_RESPONSE_TO_TRABECTEDIN_DN	0.26568	0.70337	0.8501	0.9931	1	0.278	0.13	0.242	0.99667	0.472
REACTOME_PI_METABOLISM	47	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PI_METABOLISM	0.22703	0.70286	0.8718	0.99304	1	0.191	0.148	0.163	0.99681	0.47
SMITH_TERT_TARGETS_UP	142	http://www.broadinstitute.org/gsea/msigdb/cards/SMITH_TERT_TARGETS_UP	0.20343	0.70241	0.8382	0.99291	1	0.261	0.181	0.215	0.99715	0.472
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.21123	0.70227	0.8386	0.99234	1	0.267	0.157	0.225	0.9964	0.469
PEART_HDAC_PROLIFERATION_CLUSTER_DN	73	http://www.broadinstitute.org/gsea/msigdb/cards/PEART_HDAC_PROLIFERATION_CLUSTER_DN	0.18294	0.70077	0.9343	0.99351	1	0.178	0.141	0.153	0.99772	0.476
VALK_AML_CLUSTER_16	25	http://www.broadinstitute.org/gsea/msigdb/cards/VALK_AML_CLUSTER_16	0.18854	0.69914	0.8742	0.99488	1	0.96	0.737	0.252	0.99951	0.492
THILLAINADESAN_ZNF217_TARGETS_UP	42	http://www.broadinstitute.org/gsea/msigdb/cards/THILLAINADESAN_ZNF217_TARGETS_UP	0.17483	0.69898	0.9237	0.99433	1	0.167	0.136	0.144	0.99906	0.484
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN	45	http://www.broadinstitute.org/gsea/msigdb/cards/JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN	0.22248	0.69828	0.8467	0.99448	1	0.178	0.111	0.158	0.99892	0.487
CAFFAREL_RESPONSE_TO_THC_24HR_5_UP	32	http://www.broadinstitute.org/gsea/msigdb/cards/CAFFAREL_RESPONSE_TO_THC_24HR_5_UP	0.19285	0.69774	0.9246	0.99446	1	0.25	0.181	0.205	0.99897	0.486
DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	313	http://www.broadinstitute.org/gsea/msigdb/cards/DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	0.16942	0.69722	0.8755	0.99435	1	0.188	0.175	0.157	0.99877	0.483
REACTOME_TOLL_RECEPTOR_CASCADES	111	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TOLL_RECEPTOR_CASCADES	0.1724	0.6963	0.9523	0.99474	1	0.198	0.174	0.164	0.99906	0.491
REACTOME_RAP1_SIGNALLING	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_RAP1_SIGNALLING	0.24184	0.69624	0.872	0.99407	1	0.25	0.19	0.203	0.99839	0.483
GENTILE_UV_RESPONSE_CLUSTER_D5	37	http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_RESPONSE_CLUSTER_D5	0.24076	0.69608	0.8056	0.99352	1	0.297	0.184	0.243	0.99765	0.478
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_DN	57	http://www.broadinstitute.org/gsea/msigdb/cards/KLEIN_PRIMARY_EFFUSION_LYMPHOMA_DN	0.17393	0.69562	0.9312	0.99334	1	0.0526	0.0268	0.0513	0.99762	0.477
IKEDA_MIR30_TARGETS_DN	27	http://www.broadinstitute.org/gsea/msigdb/cards/IKEDA_MIR30_TARGETS_DN	0.28315	0.69335	0.8415	0.99548	1	0.259	0.146	0.222	1	0.501
PID_TRKR_PATHWAY	62	http://www.broadinstitute.org/gsea/msigdb/cards/PID_TRKR_PATHWAY	0.16391	0.69316	0.9536	0.99502	1	0.242	0.178	0.199	0.99959	0.499
LANDEMAINE_LUNG_METASTASIS	21	http://www.broadinstitute.org/gsea/msigdb/cards/LANDEMAINE_LUNG_METASTASIS	0.21079	0.69293	0.8848	0.99459	1	0.143	0.0833	0.131	0.99949	0.495
BIOCARTA_BIOPEPTIDES_PATHWAY	43	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_BIOPEPTIDES_PATHWAY	0.16774	0.69283	0.9281	0.99398	1	0.279	0.228	0.216	0.99902	0.489
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	90	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.1722	0.69259	0.9538	0.99356	1	0.233	0.193	0.189	0.99866	0.488
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH	58	http://www.broadinstitute.org/gsea/msigdb/cards/WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH	0.19788	0.69162	0.8708	0.99403	1	0.241	0.187	0.197	0.99873	0.493
DURCHDEWALD_SKIN_CARCINOGENESIS_DN	259	http://www.broadinstitute.org/gsea/msigdb/cards/DURCHDEWALD_SKIN_CARCINOGENESIS_DN	0.19139	0.69161	0.9202	0.99331	1	0.193	0.16	0.164	0.998	0.484
