GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	61	http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	-0.20952	-0.82225	0.7234	0.81573	1	0.443	0.306	0.308	0.81384	0.07
ZEMBUTSU_SENSITIVITY_TO_CISPLATIN	18	http://www.broadinstitute.org/gsea/msigdb/cards/ZEMBUTSU_SENSITIVITY_TO_CISPLATIN	-0.27375	-0.82213	0.7095	0.81559	1	0.333	0.258	0.248	0.81373	0.069
PID_CASPASE_PATHWAY	50	http://www.broadinstitute.org/gsea/msigdb/cards/PID_CASPASE_PATHWAY	-0.2136	-0.82146	0.7143	0.81632	1	0.26	0.234	0.2	0.81522	0.07
REACTOME_MUSCLE_CONTRACTION	47	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MUSCLE_CONTRACTION	-0.24802	-0.82065	0.6611	0.81739	1	0.34	0.205	0.271	0.81635	0.071
LIU_LIVER_CANCER	37	http://www.broadinstitute.org/gsea/msigdb/cards/LIU_LIVER_CANCER	-0.2165	-0.8202	0.7162	0.8178	1	0.324	0.27	0.237	0.8165	0.072
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	41	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MRNA_SPLICING_MINOR_PATHWAY	-0.27544	-0.82015	0.6457	0.81752	1	0.146	0.0899	0.133	0.81614	0.071
MULLIGHAN_MLL_SIGNATURE_2_DN	264	http://www.broadinstitute.org/gsea/msigdb/cards/MULLIGHAN_MLL_SIGNATURE_2_DN	-0.18644	-0.81976	0.812	0.81784	1	0.295	0.283	0.214	0.81687	0.071
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	62	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	-0.28318	-0.8194	0.65	0.81811	1	0.242	0.19	0.197	0.8177	0.072
UDAYAKUMAR_MED1_TARGETS_UP	129	http://www.broadinstitute.org/gsea/msigdb/cards/UDAYAKUMAR_MED1_TARGETS_UP	-0.23767	-0.81926	0.6956	0.81799	1	0.217	0.208	0.173	0.81765	0.07
KEGG_ARACHIDONIC_ACID_METABOLISM	55	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ARACHIDONIC_ACID_METABOLISM	-0.24267	-0.81898	0.7686	0.81812	1	0.345	0.274	0.251	0.81799	0.07
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN	30	http://www.broadinstitute.org/gsea/msigdb/cards/LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN	-0.23753	-0.81806	0.763	0.81932	1	0.133	0.0897	0.122	0.8193	0.071
ABRAMSON_INTERACT_WITH_AIRE	44	http://www.broadinstitute.org/gsea/msigdb/cards/ABRAMSON_INTERACT_WITH_AIRE	-0.32914	-0.81665	0.6215	0.8214	1	0.182	0.092	0.165	0.82135	0.074
GENTILE_UV_RESPONSE_CLUSTER_D7	39	http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_RESPONSE_CLUSTER_D7	-0.28934	-0.81527	0.6764	0.82344	1	0.154	0.0802	0.142	0.82336	0.077
LINDVALL_IMMORTALIZED_BY_TERT_UP	73	http://www.broadinstitute.org/gsea/msigdb/cards/LINDVALL_IMMORTALIZED_BY_TERT_UP	-0.24314	-0.81514	0.7318	0.82331	1	0.356	0.247	0.269	0.82332	0.076
BROWNE_HCMV_INFECTION_18HR_UP	172	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_18HR_UP	-0.25584	-0.81503	0.7157	0.82314	1	0.169	0.0925	0.154	0.82296	0.075
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	24	http://www.broadinstitute.org/gsea/msigdb/cards/SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	-0.28285	-0.81497	0.6848	0.82289	1	0.25	0.211	0.197	0.8226	0.075
VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1	38	http://www.broadinstitute.org/gsea/msigdb/cards/VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1	-0.26146	-0.81442	0.6775	0.82351	1	0.395	0.314	0.271	0.82352	0.075
PARK_HSC_MARKERS	42	http://www.broadinstitute.org/gsea/msigdb/cards/PARK_HSC_MARKERS	-0.28039	-0.8141	0.7623	0.8237	1	0.214	0.115	0.19	0.824	0.075
NABA_COLLAGENS	44	http://www.broadinstitute.org/gsea/msigdb/cards/NABA_COLLAGENS	-0.31676	-0.8138	0.6482	0.82385	1	0.432	0.368	0.274	0.82446	0.075
LAIHO_COLORECTAL_CANCER_SERRATED_UP	108	http://www.broadinstitute.org/gsea/msigdb/cards/LAIHO_COLORECTAL_CANCER_SERRATED_UP	-0.2945	-0.8129	0.6826	0.82505	1	0.343	0.274	0.25	0.82584	0.076
MCBRYAN_PUBERTAL_BREAST_6_7WK_UP	187	http://www.broadinstitute.org/gsea/msigdb/cards/MCBRYAN_PUBERTAL_BREAST_6_7WK_UP	-0.1947	-0.81285	0.7903	0.82476	1	0.326	0.299	0.23	0.82555	0.075
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	37	http://www.broadinstitute.org/gsea/msigdb/cards/ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	-0.22819	-0.81271	0.7584	0.82466	1	0.243	0.23	0.188	0.82526	0.075
ABE_VEGFA_TARGETS_2HR	32	http://www.broadinstitute.org/gsea/msigdb/cards/ABE_VEGFA_TARGETS_2HR	-0.23873	-0.81257	0.6692	0.82454	1	0.281	0.209	0.223	0.82516	0.075
PROVENZANI_METASTASIS_UP	182	http://www.broadinstitute.org/gsea/msigdb/cards/PROVENZANI_METASTASIS_UP	-0.22024	-0.81242	0.7992	0.82444	1	0.308	0.258	0.23	0.8248	0.074
FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	51	http://www.broadinstitute.org/gsea/msigdb/cards/FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	-0.23017	-0.81237	0.7348	0.82416	1	0.275	0.25	0.206	0.82453	0.073
BROWNE_HCMV_INFECTION_20HR_DN	98	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_20HR_DN	-0.27678	-0.81221	0.701	0.82407	1	0.194	0.119	0.172	0.82447	0.072
IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM	28	http://www.broadinstitute.org/gsea/msigdb/cards/IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM	-0.35103	-0.81105	0.6836	0.82571	1	0.107	0.0128	0.106	0.82536	0.074
YAGI_AML_SURVIVAL	125	http://www.broadinstitute.org/gsea/msigdb/cards/YAGI_AML_SURVIVAL	-0.22726	-0.81063	0.775	0.82606	1	0.304	0.241	0.232	0.826	0.075
REACTOME_ARMS_MEDIATED_ACTIVATION	17	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ARMS_MEDIATED_ACTIVATION	-0.30465	-0.8102	0.7056	0.82647	1	0.0588	0.00452	0.0586	0.82657	0.077
REACTOME_APOPTOSIS	142	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APOPTOSIS	-0.22382	-0.80913	0.6973	0.82792	1	0.387	0.341	0.257	0.82784	0.078
LIEN_BREAST_CARCINOMA_METAPLASTIC	34	http://www.broadinstitute.org/gsea/msigdb/cards/LIEN_BREAST_CARCINOMA_METAPLASTIC	-0.35239	-0.8088	0.6846	0.82816	1	0.324	0.169	0.269	0.82834	0.079
PID_PI3K_PLC_TRK_PATHWAY	36	http://www.broadinstitute.org/gsea/msigdb/cards/PID_PI3K_PLC_TRK_PATHWAY	-0.23856	-0.80858	0.7312	0.82817	1	0.361	0.31	0.249	0.82858	0.079
SAFFORD_T_LYMPHOCYTE_ANERGY	85	http://www.broadinstitute.org/gsea/msigdb/cards/SAFFORD_T_LYMPHOCYTE_ANERGY	-0.2	-0.80841	0.7796	0.82809	1	0.376	0.325	0.255	0.82864	0.077
SINGH_NFE2L2_TARGETS	15	http://www.broadinstitute.org/gsea/msigdb/cards/SINGH_NFE2L2_TARGETS	-0.30147	-0.80833	0.7082	0.82787	1	0.267	0.2	0.213	0.82839	0.077
REACTOME_POTASSIUM_CHANNELS	96	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_POTASSIUM_CHANNELS	-0.22735	-0.80717	0.7291	0.82948	1	0.365	0.334	0.244	0.82964	0.079
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	122	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	-0.21337	-0.80693	0.7107	0.82952	1	0.443	0.347	0.291	0.82989	0.079
BENPORATH_OCT4_TARGETS	278	http://www.broadinstitute.org/gsea/msigdb/cards/BENPORATH_OCT4_TARGETS	-0.22896	-0.80625	0.7989	0.83024	1	0.183	0.146	0.158	0.83044	0.08
LIN_MELANOMA_COPY_NUMBER_UP	68	http://www.broadinstitute.org/gsea/msigdb/cards/LIN_MELANOMA_COPY_NUMBER_UP	-0.21022	-0.80603	0.6805	0.83021	1	0.353	0.313	0.243	0.8307	0.077
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	34	http://www.broadinstitute.org/gsea/msigdb/cards/COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	-0.25547	-0.80564	0.7281	0.83052	1	0.382	0.235	0.293	0.83076	0.078
HUTTMANN_B_CLL_POOR_SURVIVAL_DN	56	http://www.broadinstitute.org/gsea/msigdb/cards/HUTTMANN_B_CLL_POOR_SURVIVAL_DN	-0.28962	-0.80339	0.7701	0.83386	1	0.25	0.132	0.217	0.83423	0.086
REACTOME_NEURONAL_SYSTEM	273	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEURONAL_SYSTEM	-0.17128	-0.80334	0.853	0.83357	1	0.344	0.334	0.232	0.83387	0.084
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN	463	http://www.broadinstitute.org/gsea/msigdb/cards/GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN	-0.17322	-0.80293	0.918	0.8339	1	0.216	0.219	0.172	0.83418	0.084
HATADA_METHYLATED_IN_LUNG_CANCER_UP	366	http://www.broadinstitute.org/gsea/msigdb/cards/HATADA_METHYLATED_IN_LUNG_CANCER_UP	-0.16974	-0.80234	0.7889	0.83457	1	0.279	0.284	0.202	0.83497	0.085
REACTOME_ER_PHAGOSOME_PATHWAY	56	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ER_PHAGOSOME_PATHWAY	-0.27233	-0.80221	0.6667	0.83442	1	0.464	0.324	0.314	0.83461	0.084
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_UP	21	http://www.broadinstitute.org/gsea/msigdb/cards/TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_UP	-0.29052	-0.80099	0.7079	0.83605	1	0.238	0.154	0.202	0.83672	0.086
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP	29	http://www.broadinstitute.org/gsea/msigdb/cards/NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP	-0.25275	-0.80083	0.7562	0.83596	1	0.276	0.214	0.217	0.83678	0.085
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	48	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	-0.2807	-0.80001	0.6647	0.83698	1	0.458	0.338	0.304	0.83804	0.086
REACTOME_GABA_B_RECEPTOR_ACTIVATION	37	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GABA_B_RECEPTOR_ACTIVATION	-0.22157	-0.79979	0.7392	0.83703	1	0.432	0.334	0.289	0.83772	0.086
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP	59	http://www.broadinstitute.org/gsea/msigdb/cards/BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP	-0.31183	-0.79957	0.7231	0.83703	1	0.305	0.162	0.256	0.83761	0.084
BIOCARTA_MAL_PATHWAY	19	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_MAL_PATHWAY	-0.24788	-0.79937	0.7257	0.83701	1	0.211	0.207	0.167	0.83768	0.084
REACTOME_DNA_REPAIR	103	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPAIR	-0.25714	-0.79775	0.6694	0.8394	1	0.252	0.208	0.201	0.84107	0.09
CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP	34	http://www.broadinstitute.org/gsea/msigdb/cards/CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP	-0.21058	-0.79773	0.732	0.83907	1	0.529	0.447	0.293	0.84103	0.089
DANG_REGULATED_BY_MYC_UP	71	http://www.broadinstitute.org/gsea/msigdb/cards/DANG_REGULATED_BY_MYC_UP	-0.22256	-0.79737	0.7199	0.83932	1	0.31	0.303	0.216	0.84138	0.088
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	49	http://www.broadinstitute.org/gsea/msigdb/cards/CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	-0.22062	-0.79712	0.6872	0.83942	1	0.388	0.321	0.264	0.84116	0.087
KEGG_PROSTATE_CANCER	88	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PROSTATE_CANCER	-0.21625	-0.79665	0.7945	0.83983	1	0.239	0.219	0.187	0.84143	0.088
WILCOX_RESPONSE_TO_PROGESTERONE_DN	61	http://www.broadinstitute.org/gsea/msigdb/cards/WILCOX_RESPONSE_TO_PROGESTERONE_DN	-0.27797	-0.79654	0.678	0.83964	1	0.295	0.189	0.24	0.84155	0.087
BIOCARTA_EDG1_PATHWAY	26	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_EDG1_PATHWAY	-0.24777	-0.79542	0.7295	0.84105	1	0.115	0.0592	0.109	0.84372	0.089
MIKKELSEN_ES_LCP_WITH_H3K4ME3	131	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_LCP_WITH_H3K4ME3	-0.19321	-0.79505	0.7449	0.84127	1	0.359	0.365	0.229	0.84393	0.089
REACTOME_COLLAGEN_FORMATION	56	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_COLLAGEN_FORMATION	-0.28465	-0.79494	0.6404	0.8411	1	0.214	0.164	0.18	0.84357	0.089
BROWNE_HCMV_INFECTION_12HR_DN	97	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_12HR_DN	-0.24325	-0.79389	0.7173	0.84249	1	0.309	0.207	0.246	0.84401	0.091
KEGG_GLYCEROLIPID_METABOLISM	49	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCEROLIPID_METABOLISM	-0.19099	-0.79379	0.7846	0.84228	1	0.184	0.174	0.152	0.84405	0.09
NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER	22	http://www.broadinstitute.org/gsea/msigdb/cards/NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER	-0.24846	-0.79377	0.7972	0.84194	1	0.182	0.141	0.156	0.84369	0.088
SCHUHMACHER_MYC_TARGETS_UP	77	http://www.broadinstitute.org/gsea/msigdb/cards/SCHUHMACHER_MYC_TARGETS_UP	-0.26679	-0.79258	0.6713	0.84349	1	0.234	0.222	0.182	0.84476	0.09
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN	101	http://www.broadinstitute.org/gsea/msigdb/cards/ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN	-0.21615	-0.79206	0.7891	0.84397	1	0.129	0.105	0.116	0.84532	0.09
SESTO_RESPONSE_TO_UV_C8	71	http://www.broadinstitute.org/gsea/msigdb/cards/SESTO_RESPONSE_TO_UV_C8	-0.25811	-0.79093	0.7297	0.84541	1	0.254	0.195	0.205	0.84643	0.092
JUBAN_TARGETS_OF_SPI1_AND_FLI1_DN	88	http://www.broadinstitute.org/gsea/msigdb/cards/JUBAN_TARGETS_OF_SPI1_AND_FLI1_DN	-0.19782	-0.78997	0.8211	0.84667	1	0.102	0.0831	0.0941	0.84852	0.093
DAZARD_RESPONSE_TO_UV_SCC_UP	114	http://www.broadinstitute.org/gsea/msigdb/cards/DAZARD_RESPONSE_TO_UV_SCC_UP	-0.26133	-0.78993	0.7896	0.8464	1	0.193	0.135	0.168	0.84816	0.092
REACTOME_SIGNALING_BY_NOTCH	95	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NOTCH	-0.17284	-0.78979	0.8136	0.84627	1	0.232	0.24	0.177	0.84847	0.092
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	-0.284	-0.78893	0.7318	0.8473	1	0.333	0.25	0.25	0.8501	0.092
BURTON_ADIPOGENESIS_7	47	http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_7	-0.27079	-0.78785	0.7423	0.84872	1	0.213	0.107	0.19	0.85183	0.093
SASSON_RESPONSE_TO_GONADOTROPHINS_UP	89	http://www.broadinstitute.org/gsea/msigdb/cards/SASSON_RESPONSE_TO_GONADOTROPHINS_UP	-0.1945	-0.7878	0.7817	0.84845	1	0.247	0.23	0.191	0.85147	0.093
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	180	http://www.broadinstitute.org/gsea/msigdb/cards/LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	-0.22827	-0.78778	0.7956	0.8481	1	0.161	0.146	0.139	0.8511	0.091
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	84	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	-0.18483	-0.7876	0.7992	0.84803	1	0.0357	0.00452	0.0357	0.85105	0.091
BIOCARTA_TNFR1_PATHWAY	29	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_TNFR1_PATHWAY	-0.27277	-0.78733	0.6913	0.84813	1	0.241	0.164	0.202	0.85113	0.092
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	121	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	-0.1879	-0.78717	0.8649	0.84801	1	0.289	0.268	0.213	0.85077	0.093
KEGG_NOTCH_SIGNALING_PATHWAY	47	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_NOTCH_SIGNALING_PATHWAY	-0.16639	-0.78678	0.7424	0.84826	1	0.383	0.352	0.249	0.85147	0.09
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP	75	http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP	-0.25193	-0.78585	0.7689	0.84938	1	0.253	0.159	0.214	0.85354	0.092
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	21	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	-0.31602	-0.78575	0.7008	0.84919	1	0.143	0.0487	0.136	0.85347	0.092
REACTOME_BETA_DEFENSINS	20	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BETA_DEFENSINS	-0.32972	-0.78479	0.7988	0.85041	1	0.3	0.154	0.254	0.85398	0.092
SUNG_METASTASIS_STROMA_UP	107	http://www.broadinstitute.org/gsea/msigdb/cards/SUNG_METASTASIS_STROMA_UP	-0.26165	-0.7846	0.7	0.85038	1	0.178	0.112	0.158	0.85389	0.091
DARWICHE_PAPILLOMA_RISK_HIGH_DN	166	http://www.broadinstitute.org/gsea/msigdb/cards/DARWICHE_PAPILLOMA_RISK_HIGH_DN	-0.15143	-0.78434	0.8721	0.85043	1	0.428	0.396	0.26	0.8542	0.091
SNIJDERS_AMPLIFIED_IN_HEAD_AND_NECK_TUMORS	37	http://www.broadinstitute.org/gsea/msigdb/cards/SNIJDERS_AMPLIFIED_IN_HEAD_AND_NECK_TUMORS	-0.25463	-0.78411	0.7741	0.85044	1	0.189	0.157	0.16	0.85428	0.09
CADWELL_ATG16L1_TARGETS_DN	64	http://www.broadinstitute.org/gsea/msigdb/cards/CADWELL_ATG16L1_TARGETS_DN	-0.24024	-0.78287	0.8095	0.85213	1	0.203	0.183	0.166	0.85674	0.094
PID_ERBB1_INTERNALIZATION_PATHWAY	41	http://www.broadinstitute.org/gsea/msigdb/cards/PID_ERBB1_INTERNALIZATION_PATHWAY	-0.25726	-0.782	0.7169	0.85316	1	0.39	0.374	0.245	0.85715	0.095
SASSON_RESPONSE_TO_FORSKOLIN_UP	89	http://www.broadinstitute.org/gsea/msigdb/cards/SASSON_RESPONSE_TO_FORSKOLIN_UP	-0.20255	-0.78184	0.8023	0.85307	1	0.213	0.19	0.174	0.85716	0.095
NAGASHIMA_NRG1_SIGNALING_DN	54	http://www.broadinstitute.org/gsea/msigdb/cards/NAGASHIMA_NRG1_SIGNALING_DN	-0.25043	-0.78155	0.8247	0.85317	1	0.278	0.226	0.215	0.85708	0.094
REACTOME_ENDOGENOUS_STEROLS	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ENDOGENOUS_STEROLS	-0.28096	-0.78148	0.7092	0.85293	1	0.2	0.129	0.174	0.85672	0.093
ALONSO_METASTASIS_UP	188	http://www.broadinstitute.org/gsea/msigdb/cards/ALONSO_METASTASIS_UP	-0.22728	-0.78144	0.788	0.85263	1	0.218	0.169	0.183	0.85635	0.091
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	54	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	-0.29393	-0.78138	0.7134	0.85235	1	0.407	0.284	0.292	0.85601	0.09
REACTOME_REGULATION_OF_KIT_SIGNALING	16	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_KIT_SIGNALING	-0.24037	-0.781	0.7658	0.85261	1	0.562	0.374	0.352	0.85667	0.09
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN	41	http://www.broadinstitute.org/gsea/msigdb/cards/JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN	-0.21775	-0.78092	0.7451	0.85238	1	0.171	0.154	0.145	0.85642	0.089
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	183	http://www.broadinstitute.org/gsea/msigdb/cards/ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	-0.28366	-0.77947	0.7402	0.8543	1	0.219	0.139	0.19	0.85804	0.092
SIMBULAN_PARP1_TARGETS_UP	30	http://www.broadinstitute.org/gsea/msigdb/cards/SIMBULAN_PARP1_TARGETS_UP	-0.3138	-0.77938	0.6916	0.85407	1	0.233	0.143	0.2	0.85787	0.091
STONER_ESOPHAGEAL_CARCINOGENESIS_UP	38	http://www.broadinstitute.org/gsea/msigdb/cards/STONER_ESOPHAGEAL_CARCINOGENESIS_UP	-0.22457	-0.77921	0.7574	0.85398	1	0.342	0.31	0.236	0.85804	0.091
PID_EPHB_FWD_PATHWAY	40	http://www.broadinstitute.org/gsea/msigdb/cards/PID_EPHB_FWD_PATHWAY	-0.24071	-0.77916	0.7432	0.85369	1	0.475	0.322	0.322	0.85767	0.09
MIKKELSEN_MEF_ICP_WITH_H3K27ME3	189	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_MEF_ICP_WITH_H3K27ME3	-0.21228	-0.77724	0.7878	0.85643	1	0.402	0.338	0.268	0.86056	0.092
KEGG_GALACTOSE_METABOLISM	25	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GALACTOSE_METABOLISM	-0.21565	-0.77685	0.7823	0.85673	1	0.4	0.406	0.238	0.86154	0.093
ELVIDGE_HYPOXIA_UP	164	http://www.broadinstitute.org/gsea/msigdb/cards/ELVIDGE_HYPOXIA_UP	-0.20149	-0.77662	0.7763	0.85675	1	0.159	0.139	0.137	0.86198	0.093
SEIDEN_ONCOGENESIS_BY_MET	87	http://www.broadinstitute.org/gsea/msigdb/cards/SEIDEN_ONCOGENESIS_BY_MET	-0.29788	-0.77627	0.6868	0.85697	1	0.161	0.095	0.146	0.86214	0.091
NIELSEN_LEIOMYOSARCOMA_CNN1_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/NIELSEN_LEIOMYOSARCOMA_CNN1_UP	-0.33235	-0.77598	0.7407	0.85705	1	0.368	0.183	0.301	0.86208	0.092
LIM_MAMMARY_LUMINAL_MATURE_UP	107	http://www.broadinstitute.org/gsea/msigdb/cards/LIM_MAMMARY_LUMINAL_MATURE_UP	-0.1773	-0.77585	0.7686	0.85691	1	0.579	0.43	0.331	0.86178	0.091
SMID_BREAST_CANCER_LUMINAL_A_UP	81	http://www.broadinstitute.org/gsea/msigdb/cards/SMID_BREAST_CANCER_LUMINAL_A_UP	-0.28774	-0.77566	0.6989	0.85686	1	0.272	0.165	0.228	0.86222	0.091
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	93	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	-0.22476	-0.77546	0.7462	0.8568	1	0.409	0.324	0.277	0.8621	0.091
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	76	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	-0.2742	-0.77529	0.6976	0.85671	1	0.158	0.114	0.14	0.86203	0.09
PID_P75_NTR_PATHWAY	69	http://www.broadinstitute.org/gsea/msigdb/cards/PID_P75_NTR_PATHWAY	-0.20793	-0.77527	0.825	0.85639	1	0.391	0.324	0.265	0.86166	0.089
PID_RB_1PATHWAY	62	http://www.broadinstitute.org/gsea/msigdb/cards/PID_RB_1PATHWAY	-0.20849	-0.77524	0.8141	0.85607	1	0.274	0.234	0.21	0.8613	0.087
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0	72	http://www.broadinstitute.org/gsea/msigdb/cards/YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0	-0.22449	-0.77479	0.7662	0.85644	1	0.236	0.175	0.195	0.86142	0.088
BIOCARTA_ECM_PATHWAY	24	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_ECM_PATHWAY	-0.2787	-0.77418	0.7835	0.85706	1	0.208	0.17	0.173	0.86264	0.088
REACTOME_PERK_REGULATED_GENE_EXPRESSION	26	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PERK_REGULATED_GENE_EXPRESSION	-0.27172	-0.774	0.7446	0.85699	1	0.385	0.267	0.282	0.86281	0.088
